Date,equity,regime,drawdown_pct
2021-08-25,999764.79,,0.0
2021-08-26,999764.79,,0.0
2021-08-27,999764.79,,0.0
2021-08-30,999764.79,,0.0
2021-08-31,999764.79,,0.0
2021-09-01,999764.79,,0.0
2021-09-02,999764.79,,0.0
2021-09-03,999764.79,,0.0
2021-09-06,999764.79,,0.0
2021-09-07,999764.79,,0.0
2021-09-08,999764.79,,0.0
2021-09-09,999764.79,,0.0
2021-09-13,999764.79,,0.0
2021-09-14,999764.79,,0.0
2021-09-15,999764.79,,0.0
2021-09-16,999764.79,,0.0
2021-09-17,999764.79,,0.0
2021-09-20,999764.79,,0.0
2021-09-21,999764.79,,0.0
2021-09-22,999764.79,,0.0
2021-09-23,999764.79,,0.0
2021-09-24,999764.79,,0.0
2021-09-27,999764.79,,0.0
2021-09-28,999764.79,,0.0
2021-09-29,999764.79,,0.0
2021-09-30,999764.79,,0.0
2021-10-01,999764.79,,0.0
2021-10-04,999764.79,,0.0
2021-10-05,999764.79,,0.0
2021-10-06,999764.79,,0.0
2021-10-07,999764.79,,0.0
2021-10-08,999764.79,,0.0
2021-10-11,999764.79,,0.0
2021-10-12,999764.79,,0.0
2021-10-13,999764.79,,0.0
2021-10-14,999764.79,,0.0
2021-10-18,999764.79,,0.0
2021-10-19,999764.79,,0.0
2021-10-20,999764.79,,0.0
2021-10-21,999764.79,,0.0
2021-10-22,999764.79,,0.0
2021-10-25,999764.79,,0.0
2021-10-26,999764.79,,0.0
2021-10-27,999764.79,,0.0
2021-10-28,999764.79,,0.0
2021-10-29,999764.79,,0.0
2021-11-01,999764.79,,0.0
2021-11-02,999764.79,,0.0
2021-11-03,999764.79,,0.0
2021-11-04,999764.79,,0.0
2021-11-08,999764.79,,0.0
2021-11-09,999764.79,,0.0
2021-11-10,999764.79,,0.0
2021-11-11,999764.79,,0.0
2021-11-12,999764.79,,0.0
2021-11-15,999764.79,,0.0
2021-11-16,999764.79,,0.0
2021-11-17,999764.79,,0.0
2021-11-18,999764.79,,0.0
2021-11-22,999764.79,,0.0
2021-11-23,999764.79,,0.0
2021-11-24,999764.79,,0.0
2021-11-25,999764.79,,0.0
2021-11-26,999764.79,,0.0
2021-11-29,999764.79,,0.0
2021-11-30,999764.79,,0.0
2021-12-01,999764.79,,0.0
2021-12-02,999764.79,,0.0
2021-12-03,999764.79,,0.0
2021-12-06,999764.79,,0.0
2021-12-07,999764.79,,0.0
2021-12-08,999764.79,,0.0
2021-12-09,999764.79,,0.0
2021-12-10,999764.79,,0.0
2021-12-13,999764.79,,0.0
2021-12-14,999764.79,,0.0
2021-12-15,999764.79,,0.0
2021-12-16,999764.79,,0.0
2021-12-17,999764.79,,0.0
2021-12-20,999764.79,,0.0
2021-12-21,999764.79,,0.0
2021-12-22,999764.79,,0.0
2021-12-23,999764.79,,0.0
2021-12-24,999764.79,,0.0
2021-12-27,999764.79,,0.0
2021-12-28,999764.79,,0.0
2021-12-29,999764.79,,0.0
2021-12-30,999764.79,,0.0
2021-12-31,999764.79,,0.0
2022-01-03,999764.79,,0.0
2022-01-04,999764.79,,0.0
2022-01-05,999764.79,,0.0
2022-01-06,999764.79,,0.0
2022-01-07,999764.79,,0.0
2022-01-10,999764.79,,0.0
2022-01-11,999764.79,,0.0
2022-01-12,999764.79,,0.0
2022-01-13,999764.79,,0.0
2022-01-14,999764.79,,0.0
2022-01-17,999764.79,,0.0
2022-01-18,999764.79,,0.0
2022-01-19,999764.79,,0.0
2022-01-20,999764.79,,0.0
2022-01-21,999764.79,,0.0
2022-01-24,999764.79,,0.0
2022-01-25,999764.79,,0.0
2022-01-27,999764.79,,0.0
2022-01-28,999764.79,,0.0
2022-01-31,999764.79,,0.0
2022-02-01,999764.79,,0.0
2022-02-02,999764.79,,0.0
2022-02-03,999764.79,,0.0
2022-02-04,999764.79,,0.0
2022-02-07,999764.79,,0.0
2022-02-08,999764.79,,0.0
2022-02-09,999764.79,,0.0
2022-02-10,999764.79,,0.0
2022-02-11,999764.79,,0.0
2022-02-14,999764.79,,0.0
2022-02-15,999764.79,,0.0
2022-02-16,999764.79,,0.0
2022-02-17,999764.79,,0.0
2022-02-18,999764.79,,0.0
2022-02-21,999764.79,,0.0
2022-02-22,999764.79,,0.0
2022-02-23,999764.79,,0.0
2022-02-24,999764.79,,0.0
2022-02-25,999764.79,,0.0
2022-02-28,999764.79,,0.0
2022-03-02,999764.79,,0.0
2022-03-03,999764.79,,0.0
2022-03-04,999764.79,,0.0
2022-03-07,999764.79,,0.0
2022-03-08,999764.79,,0.0
2022-03-09,999764.79,,0.0
2022-03-10,999764.79,,0.0
2022-03-11,999764.79,,0.0
2022-03-14,999764.79,,0.0
2022-03-15,999764.79,,0.0
2022-03-16,999764.79,,0.0
2022-03-17,999764.79,,0.0
2022-03-21,999764.79,,0.0
2022-03-22,999764.79,,0.0
2022-03-23,999764.79,,0.0
2022-03-24,999764.79,,0.0
2022-03-25,999764.79,,0.0
2022-03-28,999764.79,,0.0
2022-03-29,999764.79,,0.0
2022-03-30,999764.79,,0.0
2022-03-31,999764.79,,0.0
2022-04-01,999764.79,,0.0
2022-04-04,999764.79,,0.0
2022-04-05,999764.79,,0.0
2022-04-06,999764.79,,0.0
2022-04-07,999764.79,,0.0
2022-04-08,999764.79,,0.0
2022-04-11,999764.79,,0.0
2022-04-12,999764.79,,0.0
2022-04-13,999764.79,,0.0
2022-04-18,999764.79,,0.0
2022-04-19,999764.79,,0.0
2022-04-20,999764.79,,0.0
2022-04-21,999764.79,,0.0
2022-04-22,999764.79,,0.0
2022-04-25,999764.79,,0.0
2022-04-26,999764.79,,0.0
2022-04-27,999764.79,,0.0
2022-04-28,999764.79,,0.0
2022-04-29,999764.79,,0.0
2022-05-02,999764.79,,0.0
2022-05-04,999764.79,,0.0
2022-05-05,999764.79,,0.0
2022-05-06,999764.79,,0.0
2022-05-09,999764.79,,0.0
2022-05-10,999764.79,,0.0
2022-05-11,999764.79,,0.0
2022-05-12,999764.79,,0.0
2022-05-13,999764.79,,0.0
2022-05-16,999764.79,,0.0
2022-05-17,999764.79,,0.0
2022-05-18,999764.79,,0.0
2022-05-19,999764.79,,0.0
2022-05-20,999764.79,,0.0
2022-05-23,999764.79,,0.0
2022-05-24,999764.79,,0.0
2022-05-25,999764.79,,0.0
2022-05-26,999764.79,,0.0
2022-05-27,999764.79,,0.0
2022-05-30,999764.79,,0.0
2022-05-31,999764.79,,0.0
2022-06-01,999764.79,,0.0
2022-06-02,999764.79,,0.0
2022-06-03,999764.79,,0.0
2022-06-06,999764.79,,0.0
2022-06-07,999764.79,,0.0
2022-06-08,999764.79,,0.0
2022-06-09,999764.79,,0.0
2022-06-10,999764.79,,0.0
2022-06-13,999764.79,,0.0
2022-06-14,999764.79,,0.0
2022-06-15,999764.79,,0.0
2022-06-16,999764.79,,0.0
2022-06-17,999764.79,,0.0
2022-06-20,999764.79,,0.0
2022-06-21,999764.79,,0.0
2022-06-22,999764.79,,0.0
2022-06-23,999764.79,,0.0
2022-06-24,999764.79,,0.0
2022-06-27,999764.79,,0.0
2022-06-28,999764.79,,0.0
2022-06-29,999764.79,,0.0
2022-06-30,999764.79,,0.0
2022-07-01,999764.79,,0.0
2022-07-04,999764.79,,0.0
2022-07-05,999764.79,,0.0
2022-07-06,999764.79,,0.0
2022-07-07,999764.79,,0.0
2022-07-08,999764.79,,0.0
2022-07-11,999764.79,,0.0
2022-07-12,999764.79,,0.0
2022-07-13,999764.79,,0.0
2022-07-14,999764.79,,0.0
2022-07-15,999764.79,,0.0
2022-07-18,999764.79,,0.0
2022-07-19,999764.79,,0.0
2022-07-20,999764.79,,0.0
2022-07-21,999764.79,,0.0
2022-07-22,999764.79,,0.0
2022-07-25,999764.79,,0.0
2022-07-26,999764.79,,0.0
2022-07-27,999764.79,,0.0
2022-07-28,999764.79,,0.0
2022-07-29,999764.79,,0.0
2022-08-01,999764.79,,0.0
2022-08-02,999764.79,,0.0
2022-08-03,999764.79,,0.0
2022-08-04,999764.79,,0.0
2022-08-05,999764.79,,0.0
2022-08-08,999764.79,,0.0
2022-08-10,999764.79,,0.0
2022-08-11,999764.79,,0.0
2022-08-12,999764.79,,0.0
2022-08-16,999764.79,,0.0
2022-08-17,999764.79,,0.0
2022-08-18,999764.79,,0.0
2022-08-19,999764.79,,0.0
2022-08-22,999764.79,,0.0
2022-08-23,999764.79,,0.0
2022-08-24,999764.79,,0.0
2022-08-25,999764.79,,0.0
2022-08-26,999764.79,,0.0
2022-08-29,999764.79,,0.0
2022-08-30,999764.79,RISK_ON,0.0
2022-09-01,999764.79,RISK_ON,0.0
2022-09-02,999764.79,RISK_ON,0.0
2022-09-05,999764.79,RISK_ON,0.0
2022-09-06,999764.79,RISK_ON,0.0
2022-09-07,999764.79,RISK_ON,0.0
2022-09-08,999764.79,RISK_ON,0.0
2022-09-09,999764.79,RISK_ON,0.0
2022-09-12,999764.79,RISK_ON,0.0
2022-09-13,999764.79,RISK_ON,0.0
2022-09-14,999764.79,RISK_ON,0.0
2022-09-15,999764.79,RISK_ON,0.0
2022-09-16,999764.79,RISK_ON,0.0
2022-09-19,999764.79,RISK_ON,0.0
2022-09-20,999764.79,RISK_ON,0.0
2022-09-21,999764.79,RISK_ON,0.0
2022-09-22,999764.79,RISK_ON,0.0
2022-09-23,999764.79,RISK_ON,0.0
2022-09-26,999764.79,RISK_ON,0.0
2022-09-27,999764.79,RISK_ON,0.0
2022-09-28,999764.79,RISK_ON,0.0
2022-09-29,999764.79,RISK_ON,0.0
2022-09-30,978432.43,RISK_ON,-2.1337378764859305
2022-10-03,978432.43,RISK_ON,-2.1337378764859305
2022-10-04,978432.43,RISK_ON,-2.1337378764859305
2022-10-06,978432.43,RISK_ON,-2.1337378764859305
2022-10-07,978432.43,RISK_ON,-2.1337378764859305
2022-10-10,978432.43,RISK_ON,-2.1337378764859305
2022-10-11,978432.43,RISK_ON,-2.1337378764859305
2022-10-12,978432.43,RISK_ON,-2.1337378764859305
2022-10-13,978432.43,RISK_ON,-2.1337378764859305
2022-10-14,978432.43,RISK_ON,-2.1337378764859305
2022-10-17,978432.43,RISK_ON,-2.1337378764859305
2022-10-18,978432.43,RISK_ON,-2.1337378764859305
2022-10-19,978432.43,RISK_ON,-2.1337378764859305
2022-10-20,978432.43,RISK_ON,-2.1337378764859305
2022-10-21,978432.43,RISK_ON,-2.1337378764859305
2022-10-24,978432.43,RISK_ON,-2.1337378764859305
