Date,strategy_pct,benchmark_pct,alpha_pct
2020-02-29,-0.9097089623169907,-6.196427905070346,5.286718942753355
2020-03-31,-4.932268295896536,-22.92731852143115,17.995050225534612
2020-04-30,4.487770813174818,13.313027560087498,-8.825256746912679
2020-05-31,-2.1195553625708796,-2.6876589014741104,0.5681035389032307
2020-06-30,2.3068772310730346,8.02919669577522,-5.722319464702185
2020-07-31,3.3032379750035146,7.761139755785518,-4.457901780782003
2020-08-31,-0.18657397523412778,2.5504170664686354,-2.736991041702763
2020-09-30,-1.8501946038736117,-0.9088643189421042,-0.9413302849315075
2020-10-31,2.144618560401179,3.8689230199628444,-1.7243044595616652
2020-11-30,4.3946926741011305,11.086140500779074,-6.691447826677943
2020-12-31,1.2775366119444742,7.725106275620597,-6.447569663676123
2021-01-31,-0.40578026401184575,-1.9923533070227317,1.586573043010886
2021-02-28,6.083230482016222,6.878841460039409,-0.7956109780231868
2021-03-31,-1.208721814051017,0.6468202402201584,-1.8555420542711754
2021-04-30,-0.10421031628410349,-0.10180940339845623,-0.002400912885647255
2021-05-31,1.5584604567155491,6.235664513460382,-4.6772040567448325
2021-06-30,0.49727786412341324,1.4029688175988486,-0.9056909534754354
2021-07-31,-0.4579523017849252,0.33110479656270897,-0.7890570983476342
2021-08-31,1.1640047275921495,8.757145616450046,-7.593140888857897
2021-09-30,0.8610403188498372,3.01273230379433,-2.1516919849444927
2021-10-31,1.5076446028103874,0.5523134229586724,0.955331179851715
2021-11-30,-2.853838851093804,-3.902493498092474,1.0486546469986702
2021-12-31,1.1674573399285126,2.2264542220123085,-1.0589968820837958
2022-01-31,-0.6725430375466912,-0.08519538262964366,-0.5873476549170475
2022-02-28,1.397837907571331,-3.0858649439028274,4.483702851474158
2022-03-31,2.4299033129867365,3.866035482223551,-1.4361321692368145
2022-04-30,-0.7992748199336042,-1.8213599461745167,1.0220851262409125
2022-05-31,-1.5203375444054146,-2.9984348693338214,1.4780973249284068
2022-06-30,-0.12643854015226275,-4.597759069423379,4.471320529271116
2022-07-31,-0.12836569058791714,8.70628592728886,-8.834651617876776
2022-08-31,1.8466325133153605,3.9562587908386737,-2.109626277523313
2022-09-30,-0.968051926885638,-3.65614501074496,2.688093083859322
2022-10-31,3.8449386119602247,5.052722982865765,-1.2077843709055402
2022-11-30,2.561593163987008,4.295099858498386,-1.7335066945113775
2022-12-31,0.8209281320952444,-3.2535436059597633,4.074471738055008
2023-01-31,-3.1992081772530767,-2.322758533969649,-0.8764496432834279
2023-02-28,-0.12424615061127353,-1.9334188616426107,1.8091727110313371
2023-03-31,3.411038338029959,0.0843456324108649,3.3266927056190942
2023-04-30,1.3345436384665232,3.9134060106898128,-2.5788623722232895
2023-05-31,5.289253754902989,3.2287549256175607,2.0604988292854287
2023-06-30,1.861238708950852,3.41254876915984,-1.551310060208988
2023-07-31,3.4518203770693034,3.309435069799127,0.1423853072701764
2023-08-31,2.181183148902255,-2.2106799881032257,4.391863137005481
2023-09-30,1.0148368036689615,1.8705624136955423,-0.8557256100265809
2023-10-31,-3.7892220801774235,-2.6620550276636346,-1.127167052513789
2023-11-30,3.120400217081909,5.284865570702091,-2.164465353620182
2023-12-31,5.868518101936981,7.887268099109246,-2.0187499971722644
2024-01-31,3.183835331150364,0.25453812889102423,2.92929720225934
2024-02-29,7.158556982343867,1.244487455891874,5.914069526451993
2024-03-31,0.06599560028941465,1.52518261618384,-1.4591870158944253
2024-04-30,4.911776960427927,1.2552602690516945,3.6565166913762326
2024-05-31,0.37128686789571486,0.43589392487106693,-0.06460705697535207
2024-06-30,1.8981816724497502,6.50209734688445,-4.6039156744347
2024-07-31,4.370756965303846,3.839535139766692,0.5312218255371537
2024-08-31,1.870726797100919,1.1989150575213658,0.6718117395795531
2024-09-30,1.3831240130349087,2.597132011983372,-1.2140079989484631
2024-10-31,-6.017067190276371,-6.151602029961801,0.13453483968543
2024-11-30,0.13741635489572523,-0.28081943707114476,0.41823579196687
2024-12-31,2.315761441435593,-2.0045959553241177,4.320357396759711
2025-01-31,1.5597842388300753,-0.5558290974091995,2.115613336239275
2025-02-28,-1.117779239999972,-5.53232055199917,4.414541311999198
2025-03-31,2.405379663275431,5.9408310276255705,-3.5354513643501395
2025-04-30,2.7210106015986835,3.335739168091334,-0.6147285664926505
2025-05-31,2.0878838578051617,2.1986143612031883,-0.11073050339802659
2025-06-30,1.8017182387684905,3.072277046954186,-1.2705588081856956
2025-07-31,0.5175101730942933,-2.5304526030105468,3.04796277610484
2025-08-31,-2.339119296058445,-1.1458898858153321,-1.193229410243113
2025-09-30,6.977241013951052,0.5288674447547326,6.4483735691963195
2025-10-31,3.275278301668094,4.886133646367963,-1.6108553446998686
2025-11-30,2.80878592020255,1.8585969189490292,0.9501890012535208
2025-12-31,5.195337895295271,-0.3979873569588177,5.593325252254089
2026-01-31,10.128897031236118,-2.9054168985806816,13.0343139298168
2026-02-28,0.35037905210990594,-0.5022154592233985,0.8525945113333044
2026-03-31,-5.5712285042887615,-11.164080461829595,5.592851957540834
2026-04-30,4.2295975367336425,7.3271808496419455,-3.097583312908303
2026-05-31,0.0,0.709530019665161,-0.709530019665161
