date,symbol,action,qty,price,value
2024-12-31,ITBEES,BUY,71.9,46.65,3355.04
2024-12-31,PHARMABEES,BUY,5574.06,23.84,132952.15
2024-12-31,GOLDBEES,BUY,207.63,64.1,13313.47
2024-12-31,JUNIORBEES,BUY,8.91,727.14,6483.37
2025-01-31,GOLDBEES,SELL,437.81,69.07,30229.06
2025-01-31,PHARMABEES,SELL,5574.06,21.89,121955.26
2025-01-31,ITBEES,BUY,56.65,45.97,2604.97
2025-01-31,BANKBEES,BUY,262.7,508.48,133617.06
2025-01-31,GOLDBEES,BUY,0.0,69.09,0.0
2025-01-31,MAFANG,BUY,15.63,134.86,2108.45
2025-01-31,MON100,BUY,20.09,206.41,4148.18
2025-01-31,JUNIORBEES,BUY,10.88,677.05,7370.68
2025-02-28,ITBEES,SELL,2907.22,40.22,116898.92
2025-02-28,GOLDBEES,SELL,441.28,71.09,31359.27
2025-02-28,BANKBEES,SELL,6.06,496.62,3007.92
2025-02-28,BANKBEES,BUY,0.0,496.82,0.0
2025-02-28,SILVERBEES,BUY,1760.64,90.48,159347.23
2025-02-28,MAFANG,BUY,16.65,126.54,2106.87
2025-02-28,MON100,BUY,34.2,183.97,6294.2
2025-02-28,JUNIORBEES,BUY,8.16,612.2,4996.6
2025-03-28,GOLDBEES,SELL,87.23,74.15,6465.8
2025-03-28,JUNIORBEES,SELL,10.13,671.95,6804.77
2025-03-28,BANKBEES,SELL,9.2,528.88,4864.35
2025-03-28,SILVERBEES,SELL,84.25,97.58,8218.5
2025-03-28,GOLDBEES,BUY,0.0,74.17,0.0
2025-03-28,MAFANG,BUY,87.74,119.51,10489.66
2025-03-28,MON100,BUY,21.23,181.49,3853.45
2025-04-30,MAFANG,SELL,1.47,121.57,178.76
2025-04-30,GOLDBEES,SELL,260.03,79.07,20555.44
2025-04-30,JUNIORBEES,SELL,1.17,688.34,807.95
2025-04-30,BANKBEES,SELL,11.63,563.95,6558.19
2025-04-30,SILVERBEES,BUY,138.22,91.64,12670.1
2025-04-30,MON100,BUY,47.32,169.58,8027.2
2025-05-30,MON100,SELL,588.34,179.0,105283.38
2025-05-30,GOLDBEES,SELL,759.97,79.47,60379.91
2025-05-30,JUNIORBEES,SELL,144.89,714.77,103534.49
2025-05-30,BANKBEES,SELL,235.81,571.99,134837.4
2025-05-30,SILVERBEES,SELL,1814.61,94.33,171123.17
2025-05-30,PSUBNKBEES,BUY,3805.9,78.12,297389.64
2025-05-30,BANKIETF,BUY,5248.83,56.64,297389.64
2025-05-30,MAFANG,BUY,652.41,136.27,88929.27
2025-06-30,GOLDBEES,SELL,4492.1,79.97,359143.41
2025-06-30,BANKIETF,SELL,5248.83,58.55,307217.54
2025-06-30,PSUBNKBEES,BUY,1951.64,80.51,157166.04
2025-06-30,BANKBEES,BUY,786.18,589.39,463503.12
2025-06-30,MAFANG,BUY,884.81,140.99,124784.84
2025-06-30,MON100,BUY,1423.96,193.01,274919.29
2025-07-31,MAFANG,SELL,1103.5,155.47,171507.7
2025-07-31,PSUBNKBEES,SELL,1879.58,76.52,143791.18
2025-07-31,BANKBEES,SELL,271.81,576.94,156774.6
2025-07-31,MON100,SELL,569.17,208.25,118492.49
2025-07-31,PHARMABEES,BUY,12727.19,23.31,296819.16
2025-07-31,AUTOBEES,BUY,1209.45,242.65,293558.53
2025-07-31,MON100,BUY,0.0,208.33,0.0
2025-08-29,MAFANG,SELL,661.77,158.07,104573.37
2025-08-29,PSUBNKBEES,SELL,2057.8,75.19,154689.97
2025-08-29,BANKBEES,SELL,514.36,554.88,285324.42
2025-08-29,MON100,SELL,352.54,204.38,72030.51
2025-08-29,PHARMABEES,SELL,12727.19,22.38,284692.1
2025-08-29,AUTOBEES,SELL,674.93,256.06,172770.86
2025-08-29,GOLDBEES,BUY,5007.1,85.36,427519.63
2025-08-29,SILVERBEES,BUY,1505.83,113.6,171117.66
2025-09-30,MAFANG,SELL,43.49,169.08,7350.57
2025-09-30,PSUBNKBEES,SELL,163.34,83.92,13704.14
2025-09-30,MON100,SELL,33.21,222.34,7382.53
2025-09-30,AUTOBEES,SELL,26.84,273.89,7347.7
2025-09-30,GOLDBEES,SELL,475.81,95.83,45583.14
2025-09-30,SILVERBEES,SELL,228.24,136.04,31041.3
2025-09-30,JUNIORBEES,BUY,142.84,730.01,104304.84
2025-10-31,MAFANG,SELL,76.98,178.74,13755.05
2025-10-31,PSUBNKBEES,SELL,196.71,91.25,17944.98
2025-10-31,MON100,SELL,60.34,244.5,14748.33
2025-10-31,AUTOBEES,SELL,24.4,275.69,6725.03
2025-10-31,GOLDBEES,SELL,370.31,100.0,37020.0
2025-10-31,SILVERBEES,SELL,108.36,142.44,15430.71
2025-10-31,JUNIORBEES,SELL,9.74,750.8,7313.8
2025-10-31,MON100,BUY,0.0,244.6,0.0
2025-11-28,PSUBNKBEES,SELL,29.14,94.99,2767.39
2025-11-28,AUTOBEES,SELL,483.28,285.5,137935.57
2025-11-28,GOLDBEES,SELL,102.59,104.6,10728.03
2025-11-28,SILVERBEES,SELL,85.19,156.74,13348.23
2025-11-28,BANKBEES,BUY,220.46,616.49,135955.63
2025-11-28,ITBEES,BUY,3311.1,41.05,135955.63
2025-11-28,MAFANG,BUY,37.78,173.62,6560.66
2025-11-28,MON100,BUY,31.27,231.8,7250.37
2025-11-28,JUNIORBEES,BUY,3.93,744.27,2928.05
2025-12-31,GOLDBEES,SELL,24.24,110.09,2667.4
2025-12-31,SILVERBEES,SELL,258.74,215.39,55712.0
2025-12-31,PSUBNKBEES,BUY,68.9,94.85,6537.39
2025-12-31,ITBEES,BUY,102.22,41.68,4261.78
2025-12-31,BANKBEES,BUY,10.74,615.3,6610.13
2025-12-31,SILVERBEES,BUY,0.0,215.47,0.0
2025-12-31,MAFANG,BUY,56.48,169.42,9572.45
2025-12-31,MON100,BUY,20.57,231.68,4766.28
2025-12-31,JUNIORBEES,BUY,6.18,745.03,4607.18
