Date,strategy_pct,benchmark_pct,alpha_pct
2021-09-30,0.0,3.0127336765104262,-3.0127336765104262
2021-10-31,0.0,0.5523118194729282,-0.5523118194729282
2021-11-30,0.0,-3.902490060682151,3.902490060682151
2021-12-31,0.0,2.2264561785519943,-2.2264561785519943
2022-01-31,0.0,-0.08520155492838244,0.08520155492838244
2022-02-28,0.0,-3.0858604700740755,3.0858604700740755
2022-03-31,0.0,3.866036075670909,-3.866036075670909
2022-04-30,0.0,-1.8213586064488752,1.8213586064488752
2022-05-31,0.0,-2.9984360675187394,2.9984360675187394
2022-06-30,0.0,-4.5977650525379605,4.5977650525379605
2022-07-31,0.0,8.7062937062937,-8.7062937062937
2022-08-31,0.0,3.9562560308781025,-3.9562560308781025
2022-09-30,-2.1337378764859305,-3.6561468646864492,1.5224089882005187
2022-10-31,5.241490206942534,5.052721725632914,0.1887684813096202
2022-11-30,2.588308570685083,4.295103683701007,-1.7067951130159242
2022-12-31,0.6931724774385639,-3.2535417684416146,3.9467142458801785
2023-01-31,-3.259863164471055,-2.3227630781660125,-0.9371000863050427
2023-02-28,-1.3137814120390945,-1.9334160463192918,0.6196346342801973
2023-03-31,3.2467903471092185,0.08434370057988083,3.1624466465293377
2023-04-30,-0.007877201946904222,3.913409880964913,-3.9212870829118174
2023-05-31,5.164311833001611,3.22874955649044,1.9355622765111713
2023-06-30,1.702804703169103,3.412550328979691,-1.709745625810588
2023-07-31,2.1997276772845797,3.3094344997863345,-1.1097068225017548
2023-08-31,-1.7605445850444101,-2.210681128780223,0.4501365437358129
2023-09-30,4.152987189555302,1.8705644592752702,2.2824227302800315
2023-10-31,-3.7934058229222467,-2.662053056516722,-1.1313527664055245
2023-11-30,3.597598784192635,5.284861124277196,-1.687262340084561
2023-12-31,4.9318932639714985,7.8872732183856264,-2.955379954414128
2024-01-31,1.946309834199722,0.25453786772375864,1.6917719664759634
2024-02-29,7.1218283640246405,1.2444851410971403,5.8773432229275
2024-03-31,0.36641160313912735,1.5251798561151109,-1.1587682529759835
2024-04-30,4.183068534566559,1.2552640103660417,2.927804524200517
2024-05-31,0.12341613890072267,0.4358953851075764,-0.31247924620685374
2024-06-30,1.6855698420662035,6.502090384232528,-4.816520542166325
2024-07-31,1.9010100443297206,3.8395394048153175,-1.9385293604855969
2024-08-31,2.303768399384154,1.1989198919892141,1.10484850739494
2024-09-30,0.5370956640394109,2.597125373559117,-2.060029709519706
2024-10-31,-4.829774111967023,-6.151605520493797,1.3218314085267746
2024-11-30,0.9584537151501316,-0.2808158439255082,1.2392695590756397
2024-12-31,2.980441435982062,-2.0045946346524235,4.985036070634486
2025-01-31,0.500965366287276,-0.5558286384089062,1.0567940046961821
2025-02-28,-2.451083024101597,-5.532319391634988,3.081236367533391
2025-03-31,2.6889452390753465,5.94083316562688,-3.2518879265515332
2025-04-30,1.6165047817383371,3.3357395235743326,-1.7192347418359955
2025-05-31,2.2320443777352317,2.1986102430236576,0.03343413471157408
2025-06-30,1.8671836068558045,3.072273986401397,-1.2050903795455925
2025-07-31,1.7230048294388567,-2.5304526892603985,4.253457518699255
2025-08-31,-0.7601090758680207,-1.145885554680226,0.38577647881220534
2025-09-30,8.198000455543642,0.5288705353908574,7.669129920152785
2025-10-31,3.5712862504058585,4.886134332660719,-1.3148480822548603
2025-11-30,2.010574078375238,1.858595575099642,0.15197850327559603
2025-12-31,4.629459906934352,-0.3979898141590055,5.027449721093358
