date,symbol,action,qty,price,value
2021-03-26,BANKBEES,BUY,11.61,335.84,3899.1
2021-04-01,BANKBEES,SELL,5.17,341.45,1765.73
2021-04-01,JUNIORBEES,SELL,9.49,362.83,3441.32
2021-04-09,JUNIORBEES,SELL,937.02,369.55,346167.28
2021-04-09,BANKBEES,BUY,31.97,326.78,10449.2
2021-04-16,BANKBEES,SELL,187.85,322.33,60532.24
2021-04-23,BANKBEES,BUY,7.0,318.16,2227.41
2021-04-30,BANKBEES,SELL,16.61,328.4,5453.24
2021-05-07,BANKBEES,SELL,2.35,329.91,774.34
2021-05-14,BANKBEES,BUY,11.05,323.05,3570.53
2021-05-14,JUNIORBEES,BUY,688.72,374.91,258290.79
2021-05-14,MAFANG,BUY,3450.44,49.89,172193.86
2021-05-21,BANKBEES,SELL,36.94,347.24,12821.73
2021-05-21,JUNIORBEES,SELL,11.65,386.44,4502.13
2021-05-21,MAFANG,BUY,236.42,47.33,11193.07
2021-05-28,BANKBEES,SELL,4.64,353.53,1639.45
2021-05-28,JUNIORBEES,SELL,2.05,391.6,804.04
2021-05-28,MAFANG,SELL,49.62,48.45,2403.39
2021-06-04,BANKBEES,SELL,598.17,354.64,212070.56
2021-06-04,JUNIORBEES,SELL,675.02,407.08,274702.72
2021-06-04,MAFANG,SELL,71.13,48.38,3440.02
2021-06-04,GOLDBEES,BUY,6142.38,42.13,258846.32
2021-06-11,MAFANG,SELL,599.41,49.5,29661.9
2021-06-11,GOLDBEES,SELL,974.13,42.62,41506.5
2021-06-11,BANKBEES,BUY,501.07,351.66,176257.83
2021-06-11,GOLDBEES,BUY,0.0,42.64,0.0
2021-06-18,MAFANG,SELL,58.02,51.6,2992.81
2021-06-18,GOLDBEES,SELL,5168.24,40.95,211585.47
2021-06-18,PSUBNKBEES,BUY,6906.43,26.08,180140.76
2021-06-18,BANKBEES,BUY,17.94,347.15,6230.85
2021-06-18,JUNIORBEES,BUY,560.95,401.3,225175.95
2021-06-25,MAFANG,SELL,51.38,53.48,2746.72
2021-06-25,BANKBEES,SELL,2.36,354.92,837.54
2021-06-25,PSUBNKBEES,SELL,237.16,27.49,6518.6
2021-06-25,JUNIORBEES,BUY,6.57,404.04,2655.94
2021-07-02,MAFANG,SELL,64.36,54.83,3527.54
2021-07-02,PSUBNKBEES,SELL,26.75,27.66,739.74
2021-07-02,PSUBNKBEES,BUY,0.0,27.68,0.0
2021-07-02,BANKBEES,BUY,7.69,350.6,2697.92
2021-07-02,JUNIORBEES,BUY,1.69,403.71,680.69
2021-07-09,BANKBEES,SELL,6.11,353.43,2157.29
2021-07-09,JUNIORBEES,SELL,8.0,407.96,3261.26
2021-07-09,PSUBNKBEES,BUY,147.48,26.99,3980.92
2021-07-09,MAFANG,BUY,52.04,53.67,2793.66
2021-07-16,MAFANG,SELL,25.33,54.43,1378.29
2021-07-16,BANKBEES,SELL,6.65,359.99,2391.97
2021-07-16,PSUBNKBEES,BUY,44.95,26.96,1212.14
2021-07-16,JUNIORBEES,BUY,0.71,409.84,292.79
2021-07-23,MAFANG,SELL,9.28,54.25,503.22
2021-07-23,JUNIORBEES,SELL,4.04,409.93,1656.02
2021-07-23,PSUBNKBEES,BUY,80.71,26.47,2136.54
2021-07-23,BANKBEES,BUY,7.81,352.38,2751.61
2021-07-30,PSUBNKBEES,SELL,47.95,26.6,1275.38
2021-07-30,JUNIORBEES,SELL,5.38,413.38,2223.23
2021-07-30,BANKBEES,BUY,5.31,348.36,1849.61
2021-07-30,MAFANG,BUY,40.97,53.42,2189.05
2021-08-06,BANKBEES,SELL,14.38,361.18,5191.84
2021-08-06,JUNIORBEES,SELL,0.18,417.15,76.92
2021-08-06,PSUBNKBEES,BUY,47.29,26.67,1261.41
2021-08-06,MAFANG,BUY,7.39,53.75,397.47
2021-08-13,BANKBEES,SELL,6.48,363.71,2357.37
2021-08-13,PSUBNKBEES,BUY,126.32,26.04,3289.65
2021-08-13,JUNIORBEES,BUY,1.62,413.68,670.63
2021-08-13,MAFANG,BUY,14.99,53.16,797.33
2021-08-20,JUNIORBEES,SELL,9.94,412.95,4104.33
2021-08-20,BANKBEES,BUY,5.43,353.02,1918.61
2021-08-20,PSUBNKBEES,BUY,274.34,24.57,6744.0
2021-08-20,MAFANG,BUY,66.77,50.95,3403.04
2021-08-27,MAFANG,SELL,74.88,53.02,3968.79
2021-08-27,BANKBEES,SELL,2.68,359.9,965.84
2021-08-27,PSUBNKBEES,SELL,7315.66,24.83,181557.08
2021-08-27,JUNIORBEES,SELL,3.89,421.96,1640.82
2021-08-27,JUNIORBEES,BUY,0.0,422.12,0.0
2021-09-03,MAFANG,SELL,0.86,54.0,46.36
2021-09-03,BANKBEES,SELL,6.06,370.88,2246.92
2021-09-03,JUNIORBEES,SELL,19.24,445.49,8566.9
2021-09-09,MAFANG,SELL,33.09,54.73,1810.6
2021-09-09,JUNIORBEES,SELL,1.38,447.48,616.56
2021-09-09,BANKBEES,BUY,3.61,369.03,1331.8
2021-09-17,BANKBEES,SELL,11.52,379.49,4371.98
2021-09-17,JUNIORBEES,SELL,3.25,452.66,1472.64
2021-09-17,MAFANG,BUY,49.54,54.09,2680.63
2021-09-24,BANKBEES,SELL,2.25,380.46,854.21
2021-09-24,ITBEES,BUY,4932.85,37.82,186604.32
2021-09-24,JUNIORBEES,BUY,0.57,451.43,256.89
2021-09-24,MAFANG,BUY,34.09,53.35,1819.44
2021-10-01,BANKBEES,SELL,2.26,375.18,848.35
2021-10-01,JUNIORBEES,SELL,0.61,443.46,271.2
2021-10-01,ITBEES,BUY,236.84,35.44,8395.56
2021-10-01,BANKBEES,BUY,0.0,375.34,0.0
2021-10-01,JUNIORBEES,BUY,0.0,443.64,0.0
2021-10-01,MAFANG,BUY,8.8,52.21,459.43
2021-10-08,MAFANG,SELL,18.1,53.38,965.66
2021-10-08,JUNIORBEES,SELL,2.54,452.99,1148.79
2021-10-08,ITBEES,SELL,141.81,37.02,5248.7
2021-10-08,BANKBEES,BUY,1.53,380.33,580.33
2021-10-08,ITBEES,BUY,0.0,37.04,0.0
2021-10-08,MAFANG,BUY,0.0,53.4,0.0
2021-10-14,BANKBEES,SELL,14.46,395.91,5724.84
2021-10-14,JUNIORBEES,SELL,9.86,466.77,4602.42
2021-10-14,ITBEES,BUY,149.84,36.35,5448.02
2021-10-14,MAFANG,BUY,7.96,53.82,428.46
2021-10-22,PSUBNKBEES,BUY,7594.23,30.88,234551.15
2021-10-22,BANKBEES,BUY,102.3,406.22,41567.04
2021-10-22,ITBEES,BUY,1320.68,36.1,47687.14
2021-10-22,JUNIORBEES,BUY,156.08,444.35,69373.23
2021-10-22,MAFANG,BUY,526.48,56.73,29877.1
2021-10-29,MAFANG,SELL,65.11,57.27,3727.55
2021-10-29,JUNIORBEES,SELL,1.88,440.66,827.99
2021-10-29,PSUBNKBEES,SELL,73.72,30.84,2273.11
2021-10-29,BANKBEES,BUY,10.46,394.7,4129.76
2021-10-29,ITBEES,BUY,84.26,35.25,2970.66
2021-11-04,MAFANG,SELL,53.57,59.9,3208.04
2021-11-04,PSUBNKBEES,SELL,122.47,32.27,3951.32
2021-11-04,BANKBEES,BUY,12.56,397.77,4998.16
2021-11-04,ITBEES,BUY,32.53,36.11,1174.87
2021-11-04,JUNIORBEES,BUY,2.22,452.21,1006.17
2021-11-12,JUNIORBEES,SELL,15.56,463.54,7212.2
2021-11-12,ITBEES,SELL,161.64,37.04,5985.62
2021-11-12,PSUBNKBEES,BUY,144.6,31.71,4586.08
2021-11-12,BANKBEES,BUY,12.46,390.17,4861.4
2021-11-12,JUNIORBEES,BUY,0.0,463.72,0.0
2021-11-12,MAFANG,BUY,63.23,58.86,3722.9
2021-11-18,MAFANG,SELL,56.53,59.06,3337.82
2021-11-18,JUNIORBEES,SELL,0.26,457.58,119.1
2021-11-18,ITBEES,SELL,52.71,36.85,1941.89
2021-11-18,PSUBNKBEES,BUY,134.97,30.74,4149.64
2021-11-18,BANKBEES,BUY,3.33,382.9,1273.9
2021-11-26,MAFANG,SELL,81.56,58.16,4741.8
2021-11-26,JUNIORBEES,SELL,9.18,445.92,4094.03
2021-11-26,ITBEES,SELL,5.6,35.43,198.45
2021-11-26,PSUBNKBEES,BUY,219.4,28.71,6299.86
2021-11-26,BANKBEES,BUY,7.48,363.38,2719.81
2021-12-03,MAFANG,SELL,627.51,56.6,35505.42
2021-12-03,BANKBEES,SELL,136.45,365.09,49801.7
2021-12-03,JUNIORBEES,SELL,635.21,444.51,282272.22
2021-12-03,ITBEES,SELL,1554.62,36.75,57119.16
2021-12-03,PSUBNKBEES,SELL,1720.64,28.8,49546.75
2021-12-03,BANKBEES,BUY,0.0,365.23,0.0
2021-12-03,GOLDBEES,BUY,5432.93,40.93,222426.53
2021-12-10,GOLDBEES,SELL,5432.93,41.26,224104.78
2021-12-10,ITBEES,BUY,1470.21,36.64,53880.89
2021-12-10,PSUBNKBEES,BUY,1398.06,30.53,42690.03
2021-12-10,BANKBEES,BUY,130.12,374.48,48744.13
2021-12-10,JUNIORBEES,BUY,640.69,450.93,288991.06
2021-12-10,MAFANG,BUY,715.29,57.62,41228.41
2021-12-17,MAFANG,SELL,1278.74,55.16,70512.68
2021-12-17,BANKBEES,SELL,617.42,358.6,221339.57
2021-12-17,ITBEES,SELL,3283.7,37.46,122978.56
2021-12-17,PSUBNKBEES,SELL,7574.43,28.16,213264.93
2021-12-17,JUNIORBEES,SELL,640.69,434.74,278449.94
2021-12-17,GOLDBEES,BUY,8070.97,42.15,340280.84
2021-12-24,MAFANG,SELL,36.19,56.24,2034.44
2021-12-24,ITBEES,SELL,91.43,38.69,3536.64
2021-12-24,PSUBNKBEES,BUY,4161.05,27.3,113611.92
2021-12-24,GOLDBEES,BUY,100.54,41.72,4195.55
2021-12-31,ITBEES,SELL,64.79,39.64,2567.69
2021-12-31,PSUBNKBEES,SELL,38.2,27.6,1054.26
2021-12-31,GOLDBEES,BUY,61.24,41.49,2541.4
2021-12-31,MAFANG,BUY,3.55,56.27,199.76
2022-01-07,GOLDBEES,SELL,4544.63,41.08,186645.46
2022-01-07,PSUBNKBEES,SELL,4122.85,29.28,120697.89
2022-01-07,MAFANG,BUY,4936.03,54.43,268753.03
2022-01-07,ITBEES,BUY,2948.79,39.06,115207.83
2022-01-07,BANKBEES,BUY,597.42,380.39,227317.14
2022-01-14,MAFANG,SELL,720.64,53.78,38743.62
2022-01-14,GOLDBEES,SELL,3688.12,41.52,153090.95
2022-01-14,BANKBEES,SELL,597.42,386.73,230971.19
2022-01-14,PSUBNKBEES,BUY,13270.52,30.34,402696.22
2022-01-14,ITBEES,BUY,4275.65,39.7,169785.57
2022-01-21,MAFANG,SELL,3060.89,51.88,158750.41
2022-01-21,ITBEES,SELL,4705.11,36.7,172638.17
2022-01-21,PSUBNKBEES,SELL,6576.47,29.55,194303.25
2022-01-21,GOLDBEES,BUY,5908.74,41.85,247345.21
2022-01-28,MAFANG,SELL,683.67,47.89,32731.62
2022-01-28,ITBEES,SELL,5390.25,34.71,187056.01
2022-01-28,PSUBNKBEES,SELL,6694.05,31.51,210891.03
2022-01-28,BANKBEES,BUY,314.36,379.93,119469.34
2022-01-28,GOLDBEES,BUY,2740.82,41.44,113609.03
2022-02-04,MAFANG,SELL,83.76,50.01,4187.61
2022-02-04,BANKBEES,SELL,5.88,390.76,2296.07
2022-02-04,GOLDBEES,BUY,45.17,41.61,1880.0
2022-02-04,SILVERBEES,BUY,1976.83,60.97,120567.21
2022-02-11,MAFANG,SELL,9.28,50.59,469.37
2022-02-11,GOLDBEES,SELL,55.55,42.18,2342.54
2022-02-11,SILVERBEES,SELL,1976.83,62.35,123213.67
2022-02-11,BANKBEES,BUY,4.65,388.08,1804.5
2022-02-11,PSUBNKBEES,BUY,3760.76,32.3,121495.62
2022-02-18,PSUBNKBEES,SELL,3760.76,30.83,115923.8
2022-02-18,BANKBEES,BUY,47.27,378.96,17920.45
2022-02-18,GOLDBEES,BUY,848.08,43.19,36638.6
2022-02-18,MAFANG,BUY,322.3,50.15,16168.3
2022-02-25,MAFANG,SELL,150.23,46.77,7024.04
2022-02-25,GOLDBEES,SELL,1208.5,43.61,52688.5
2022-02-25,BANKBEES,SELL,32.99,367.58,12123.88
2022-02-25,ITBEES,BUY,3514.84,34.24,120373.16
2022-02-25,BANKBEES,BUY,0.0,367.72,0.0
2022-02-25,MAFANG,BUY,0.0,46.79,0.0
2022-03-04,MAFANG,SELL,16.59,47.32,784.71
2022-03-04,GOLDBEES,SELL,148.64,44.64,6633.36
2022-03-04,BANKBEES,SELL,327.41,346.67,113470.21
2022-03-04,ITBEES,SELL,56.61,34.98,1979.97
2022-03-04,PSUBNKBEES,BUY,4296.37,28.16,121003.31
2022-03-11,GOLDBEES,SELL,54.75,45.27,2477.9
2022-03-11,ITBEES,SELL,81.93,36.09,2956.2
2022-03-11,PSUBNKBEES,SELL,81.84,28.91,2365.59
2022-03-11,MAFANG,BUY,111.58,45.69,5099.31
2022-03-17,MAFANG,SELL,49.81,46.5,2315.51
2022-03-17,ITBEES,SELL,42.61,36.52,1555.68
2022-03-17,PSUBNKBEES,SELL,133.45,29.83,3980.03
2022-03-17,GOLDBEES,BUY,184.52,44.24,8165.19
2022-03-25,MAFANG,SELL,174.82,50.51,8827.71
2022-03-25,ITBEES,BUY,7.23,36.96,267.32
2022-03-25,PSUBNKBEES,BUY,107.77,29.48,3177.48
2022-03-25,GOLDBEES,BUY,8.5,44.8,380.96
2022-04-01,MAFANG,SELL,2443.53,50.79,124069.21
2022-04-01,ITBEES,SELL,3340.92,37.2,124253.43
2022-04-01,PSUBNKBEES,BUY,346.71,30.77,10670.23
2022-04-01,GOLDBEES,BUY,1122.08,44.58,50036.05
2022-04-08,GOLDBEES,SELL,3678.04,44.65,164179.05
2022-04-08,PSUBNKBEES,BUY,1839.45,32.02,58910.14
2022-04-08,ITBEES,BUY,5616.51,36.33,204093.61
2022-04-08,GOLDBEES,BUY,0.0,44.67,0.0
2022-04-13,PSUBNKBEES,SELL,1949.94,31.6,61606.93
2022-04-13,ITBEES,SELL,5616.51,35.09,197040.87
2022-04-13,PSUBNKBEES,BUY,0.0,31.62,0.0
2022-04-13,GOLDBEES,BUY,3462.08,45.74,158399.97
2022-04-22,PSUBNKBEES,BUY,143.38,30.37,4355.13
2022-04-22,GOLDBEES,BUY,4.86,45.34,220.34
2022-04-29,PSUBNKBEES,BUY,18.0,30.08,541.53
2022-04-29,GOLDBEES,BUY,58.03,44.8,2600.47
2022-05-06,GOLDBEES,SELL,20.61,44.54,917.9
2022-05-06,PSUBNKBEES,BUY,177.45,28.74,5100.56
2022-05-13,GOLDBEES,SELL,2355.31,43.41,102216.3
2022-05-13,PSUBNKBEES,SELL,4763.89,26.2,124799.18
2022-05-13,GOLDBEES,BUY,0.0,43.43,0.0
2022-05-20,GOLDBEES,SELL,57.13,43.91,2508.04
2022-05-20,GOLDBEES,BUY,0.0,43.93,0.0
2022-05-27,BANKBEES,BUY,374.71,359.15,134616.87
2022-05-27,GOLDBEES,BUY,2356.25,44.09,103915.37
2022-05-27,MAFANG,BUY,3403.73,39.54,134616.87
2022-06-03,GOLDBEES,SELL,2333.98,44.14,102993.68
2022-06-03,BANKBEES,SELL,374.71,355.94,133332.55
2022-06-03,MAFANG,SELL,3403.73,42.1,143259.56
2022-06-10,GOLDBEES,SELL,649.31,43.8,28431.93
2022-06-10,SILVERBEES,BUY,1786.31,60.58,108251.01
2022-06-17,GOLDBEES,SELL,21.17,44.07,932.59
2022-06-17,SILVERBEES,SELL,16.17,61.31,991.2
2022-06-24,GOLDBEES,BUY,24.23,43.67,1058.31
2022-06-24,SILVERBEES,BUY,49.05,59.34,2911.66
2022-07-01,BANKBEES,BUY,353.87,339.38,120132.26
2022-07-01,GOLDBEES,BUY,1943.03,44.37,86236.01
2022-07-01,SILVERBEES,BUY,253.0,57.98,14673.8
2022-07-01,MAFANG,BUY,3062.29,39.22,120132.26
2022-07-08,GOLDBEES,SELL,1900.04,43.56,82743.48
2022-07-08,SILVERBEES,SELL,158.97,56.68,9007.48
2022-07-08,BANKBEES,SELL,353.87,354.58,125437.86
2022-07-08,MAFANG,SELL,3062.29,41.56,127235.56
2022-07-08,SILVERBEES,BUY,0.0,56.7,0.0
2022-07-15,GOLDBEES,BUY,26.49,43.12,1142.59
2022-07-15,SILVERBEES,BUY,57.72,54.69,3157.51
2022-07-22,GOLDBEES,SELL,56.7,43.68,2475.96
2022-07-22,SILVERBEES,SELL,9.16,55.16,505.07
2022-07-29,GOLDBEES,SELL,6193.14,44.05,272733.37
2022-07-29,SILVERBEES,SELL,1961.78,57.39,112549.8
2022-07-29,BANKBEES,BUY,933.78,378.12,353182.05
2022-08-05,BANKBEES,BUY,74.09,382.82,28369.57
2022-08-12,BANKBEES,SELL,322.45,394.82,127270.84
2022-08-12,JUNIORBEES,BUY,756.56,447.07,338338.44
2022-08-19,JUNIORBEES,SELL,9.11,454.53,4141.57
2022-08-19,BANKBEES,BUY,4.89,393.88,1927.85
2022-08-26,JUNIORBEES,SELL,747.45,454.68,339747.98
2022-08-26,BANKBEES,BUY,43.6,394.93,17222.67
2022-09-02,BANKBEES,SELL,5.43,398.69,2163.29
2022-09-02,PSUBNKBEES,BUY,8713.98,33.33,290495.1
2022-09-09,BANKBEES,SELL,49.75,408.74,20330.35
2022-09-09,PSUBNKBEES,SELL,724.47,34.72,25148.22
2022-09-09,JUNIORBEES,BUY,742.05,467.27,346844.75
2022-09-16,BANKBEES,SELL,3.56,412.25,1465.76
2022-09-16,PSUBNKBEES,SELL,19.53,34.92,681.76
2022-09-16,JUNIORBEES,BUY,2.92,467.21,1362.67
2022-09-23,JUNIORBEES,SELL,2.02,459.86,928.3
2022-09-23,BANKBEES,BUY,5.56,401.67,2234.62
2022-09-23,PSUBNKBEES,BUY,84.63,33.95,2873.63
2022-09-23,JUNIORBEES,BUY,0.0,460.04,0.0
2022-09-30,BANKBEES,SELL,680.73,390.97,266065.85
2022-09-30,PSUBNKBEES,BUY,21.3,33.18,707.02
2022-09-30,JUNIORBEES,BUY,4.9,447.84,2193.38
2022-10-07,PSUBNKBEES,SELL,8075.92,33.69,272022.31
2022-10-07,JUNIORBEES,SELL,747.84,451.47,337527.44
2022-10-14,BANKBEES,BUY,677.08,397.94,269516.86
2022-10-14,JUNIORBEES,BUY,770.3,437.23,336896.08
2022-10-21,BANKBEES,BUY,199.45,412.2,82237.63
2022-10-21,JUNIORBEES,BUY,250.36,442.49,110814.21
2022-10-28,BANKBEES,SELL,214.13,414.1,88642.31
2022-10-28,JUNIORBEES,SELL,253.35,446.85,113174.43
2022-11-04,BANKBEES,SELL,662.4,416.92,276082.66
2022-11-04,PSUBNKBEES,BUY,9344.93,39.13,365756.64
2022-11-04,JUNIORBEES,BUY,238.77,454.47,108546.05
2022-11-11,JUNIORBEES,SELL,232.83,457.37,106457.13
2022-11-11,PSUBNKBEES,SELL,2574.98,41.79,107580.52
2022-11-11,BANKBEES,BUY,664.06,426.02,282983.9
2022-11-11,MAFANG,BUY,6355.29,36.71,233355.73
2022-11-18,PSUBNKBEES,SELL,57.7,42.65,2460.04
2022-11-18,MAFANG,SELL,137.97,38.37,5292.65
2022-11-18,BANKBEES,BUY,2.71,429.54,1164.86
2022-11-18,JUNIORBEES,BUY,19.61,451.41,8855.52
2022-11-25,PSUBNKBEES,SELL,213.89,44.85,9590.14
2022-11-25,BANKBEES,BUY,3.14,435.25,1365.36
2022-11-25,JUNIORBEES,BUY,10.48,453.69,4755.07
2022-11-25,MAFANG,BUY,91.48,38.51,3523.56
2022-12-02,JUNIORBEES,SELL,803.34,463.9,372553.96
2022-12-02,PSUBNKBEES,SELL,3541.45,45.54,161232.39
2022-12-02,BANKBEES,SELL,360.71,435.52,157051.38
2022-12-02,MAFANG,SELL,2931.47,39.87,116848.58
2022-12-02,GOLDBEES,BUY,8802.55,45.89,404062.94
2022-12-09,PSUBNKBEES,SELL,118.68,47.76,5666.42
2022-12-09,BANKBEES,SELL,1.74,440.89,764.88
2022-12-09,GOLDBEES,BUY,18.7,46.12,862.74
2022-12-09,MAFANG,BUY,62.96,39.42,2482.46
2022-12-16,PSUBNKBEES,SELL,20.39,47.91,976.61
2022-12-16,GOLDBEES,SELL,33.96,46.09,1564.66
2022-12-16,BANKBEES,BUY,1.64,436.94,718.43
2022-12-16,MAFANG,BUY,90.83,38.25,3475.0
2022-12-23,GOLDBEES,SELL,230.88,46.68,10774.28
2022-12-23,BANKBEES,BUY,6.92,421.46,2917.11
2022-12-23,PSUBNKBEES,BUY,261.01,43.26,11294.3
2022-12-23,MAFANG,BUY,58.25,37.11,2162.16
2022-12-30,GOLDBEES,SELL,8556.41,46.78,400154.51
2022-12-30,PSUBNKBEES,BUY,3170.56,47.82,151660.23
2022-12-30,BANKBEES,BUY,370.07,435.57,161239.75
