Date,equity,regime,drawdown_pct
2024-01-01,999500.1,,0.0
2024-01-02,999500.1,,0.0
2024-01-03,999500.1,,0.0
2024-01-04,999500.1,,0.0
2024-01-05,999500.1,,0.0
2024-01-08,999500.1,,0.0
2024-01-09,999500.1,,0.0
2024-01-10,999500.1,,0.0
2024-01-11,999500.1,,0.0
2024-01-12,999500.1,,0.0
2024-01-15,999500.1,,0.0
2024-01-16,999500.1,,0.0
2024-01-17,999500.1,,0.0
2024-01-18,999500.1,,0.0
2024-01-19,999500.1,,0.0
2024-01-20,999500.1,,0.0
2024-01-23,999500.1,,0.0
2024-01-24,999500.1,,0.0
2024-01-25,999500.1,,0.0
2024-01-29,999500.1,,0.0
2024-01-30,999500.1,,0.0
2024-01-31,999500.1,RISK_ON,0.0
2024-02-01,999500.1,RISK_ON,0.0
2024-02-02,999500.1,RISK_ON,0.0
2024-02-05,999500.1,RISK_ON,0.0
2024-02-06,999500.1,RISK_ON,0.0
2024-02-07,999500.1,RISK_ON,0.0
2024-02-08,999500.1,RISK_ON,0.0
2024-02-09,999500.1,RISK_ON,0.0
2024-02-12,999500.1,RISK_ON,0.0
2024-02-13,999500.1,RISK_ON,0.0
2024-02-14,999500.1,RISK_ON,0.0
2024-02-15,999500.1,RISK_ON,0.0
2024-02-16,999500.1,RISK_ON,0.0
2024-02-19,999500.1,RISK_ON,0.0
2024-02-20,999500.1,RISK_ON,0.0
2024-02-21,999500.1,RISK_ON,0.0
2024-02-22,999500.1,RISK_ON,0.0
2024-02-23,999500.1,RISK_ON,0.0
2024-02-26,999500.1,RISK_ON,0.0
2024-02-27,999500.1,RISK_ON,0.0
2024-02-28,999500.1,RISK_ON,0.0
2024-02-29,1070729.26,RISK_ON,0.0
2024-03-01,1070729.26,RISK_ON,0.0
2024-03-02,1070729.26,RISK_ON,0.0
2024-03-04,1070729.26,RISK_ON,0.0
2024-03-05,1070729.26,RISK_ON,0.0
2024-03-06,1070729.26,RISK_ON,0.0
2024-03-07,1070729.26,RISK_ON,0.0
2024-03-11,1070729.26,RISK_ON,0.0
2024-03-12,1070729.26,RISK_ON,0.0
2024-03-13,1070729.26,RISK_ON,0.0
2024-03-14,1070729.26,RISK_ON,0.0
2024-03-15,1070729.26,RISK_ON,0.0
2024-03-18,1070729.26,RISK_ON,0.0
2024-03-19,1070729.26,RISK_ON,0.0
2024-03-20,1070729.26,RISK_ON,0.0
2024-03-21,1070729.26,RISK_ON,0.0
2024-03-22,1070729.26,RISK_ON,0.0
2024-03-26,1070729.26,RISK_ON,0.0
2024-03-27,1070729.26,RISK_ON,0.0
2024-03-28,1074563.02,MIXED,0.0
2024-04-01,1074563.02,MIXED,0.0
2024-04-02,1074563.02,MIXED,0.0
2024-04-03,1074563.02,MIXED,0.0
2024-04-04,1074563.02,MIXED,0.0
2024-04-05,1074563.02,MIXED,0.0
2024-04-08,1074563.02,MIXED,0.0
2024-04-09,1074563.02,MIXED,0.0
2024-04-10,1074563.02,MIXED,0.0
2024-04-12,1074563.02,MIXED,0.0
2024-04-15,1074563.02,MIXED,0.0
2024-04-16,1074563.02,MIXED,0.0
2024-04-18,1074563.02,MIXED,0.0
2024-04-19,1074563.02,MIXED,0.0
2024-04-22,1074563.02,MIXED,0.0
2024-04-23,1074563.02,MIXED,0.0
2024-04-24,1074563.02,MIXED,0.0
2024-04-25,1074563.02,MIXED,0.0
2024-04-26,1074563.02,MIXED,0.0
2024-04-29,1074563.02,MIXED,0.0
2024-04-30,1119512.15,MIXED,0.0
2024-05-02,1119512.15,MIXED,0.0
2024-05-03,1119512.15,MIXED,0.0
2024-05-06,1119512.15,MIXED,0.0
2024-05-07,1119512.15,MIXED,0.0
2024-05-08,1119512.15,MIXED,0.0
2024-05-09,1119512.15,MIXED,0.0
2024-05-10,1119512.15,MIXED,0.0
2024-05-13,1119512.15,MIXED,0.0
2024-05-14,1119512.15,MIXED,0.0
2024-05-15,1119512.15,MIXED,0.0
2024-05-16,1119512.15,MIXED,0.0
2024-05-17,1119512.15,MIXED,0.0
2024-05-18,1119512.15,MIXED,0.0
2024-05-21,1119512.15,MIXED,0.0
2024-05-22,1119512.15,MIXED,0.0
2024-05-23,1119512.15,MIXED,0.0
2024-05-24,1119512.15,MIXED,0.0
2024-05-27,1119512.15,MIXED,0.0
2024-05-28,1119512.15,MIXED,0.0
2024-05-29,1119512.15,MIXED,0.0
2024-05-30,1119512.15,MIXED,0.0
2024-05-31,1120887.79,GOLD_LED,0.0
2024-06-03,1120887.79,GOLD_LED,0.0
2024-06-04,1120887.79,GOLD_LED,0.0
2024-06-05,1120887.79,GOLD_LED,0.0
2024-06-06,1120887.79,GOLD_LED,0.0
2024-06-07,1120887.79,GOLD_LED,0.0
2024-06-10,1120887.79,GOLD_LED,0.0
2024-06-11,1120887.79,GOLD_LED,0.0
2024-06-12,1120887.79,GOLD_LED,0.0
2024-06-13,1120887.79,GOLD_LED,0.0
2024-06-14,1120887.79,GOLD_LED,0.0
2024-06-18,1120887.79,GOLD_LED,0.0
2024-06-19,1120887.79,GOLD_LED,0.0
2024-06-20,1120887.79,GOLD_LED,0.0
2024-06-21,1120887.79,GOLD_LED,0.0
2024-06-24,1120887.79,GOLD_LED,0.0
2024-06-25,1120887.79,GOLD_LED,0.0
2024-06-26,1120887.79,GOLD_LED,0.0
2024-06-27,1120887.79,GOLD_LED,0.0
2024-06-28,1138245.33,RISK_ON,0.0
