date,symbol,action,qty,price,value
2020-07-17,BANKBEES,BUY,22.51,220.74,4969.82
2020-07-24,BANKBEES,SELL,29.3,227.69,6669.79
2020-07-24,GOLDBEES,BUY,8489.23,44.93,381527.14
2020-07-31,BANKBEES,SELL,577.28,217.85,125720.75
2020-07-31,BANKBEES,BUY,0.0,217.93,0.0
2020-07-31,GOLDBEES,BUY,2089.07,47.15,98528.19
2020-08-07,GOLDBEES,SELL,216.02,49.16,10616.41
2020-08-07,BANKBEES,BUY,15.38,218.25,3356.85
2020-08-14,GOLDBEES,SELL,2148.46,46.31,99466.94
2020-08-14,BANKBEES,BUY,618.54,217.89,134815.58
2020-08-21,BANKBEES,SELL,32.97,223.91,7380.36
2020-08-21,GOLDBEES,BUY,136.96,45.73,6264.96
2020-08-28,BANKBEES,SELL,95.4,247.19,23574.39
2020-08-28,GOLDBEES,SELL,8350.79,45.09,376432.25
2020-09-04,BANKBEES,BUY,57.8,231.95,13409.73
2020-09-11,BANKBEES,BUY,21.61,226.62,4898.6
2020-09-18,BANKBEES,BUY,22.09,221.37,4891.43
2020-09-25,BANKBEES,BUY,45.95,211.14,9704.29
2020-10-01,BANKBEES,SELL,55.24,223.67,12351.49
2020-10-09,BANKBEES,SELL,61.82,239.37,14793.51
2020-10-16,BANKBEES,BUY,11.09,236.55,2623.43
2020-10-23,BANKBEES,SELL,36.75,246.44,9054.4
2020-10-30,BANKBEES,BUY,21.37,240.7,5146.27
2020-11-06,BANKBEES,BUY,439.28,268.92,118168.49
2020-11-13,BANKBEES,SELL,58.94,286.37,16873.47
2020-11-20,BANKBEES,SELL,25.91,294.57,7630.12
2020-11-27,BANKBEES,SELL,7.5,297.0,2226.73
2020-12-04,BANKBEES,SELL,515.24,301.86,155484.4
2020-12-11,BANKBEES,SELL,15.44,307.93,4754.44
2020-12-18,BANKBEES,SELL,2.94,309.11,907.75
2020-12-24,BANKBEES,BUY,9.77,305.34,2983.48
2021-01-01,BANKBEES,SELL,20.65,313.59,6472.08
2021-01-08,BANKBEES,SELL,19.28,321.76,6202.73
2021-01-08,JUNIORBEES,BUY,1212.91,357.33,433540.22
2021-01-15,BANKBEES,SELL,9.96,324.25,3230.05
2021-01-15,JUNIORBEES,BUY,10.67,353.83,3776.72
2021-01-22,JUNIORBEES,SELL,2.63,349.33,917.25
2021-01-22,BANKBEES,BUY,18.84,314.14,5919.62
2021-01-29,BANKBEES,SELL,3.12,307.0,956.77
2021-01-29,JUNIORBEES,BUY,28.67,332.86,9544.88
2021-02-05,BANKBEES,SELL,84.66,357.74,30275.62
2021-02-05,JUNIORBEES,BUY,15.84,353.09,5594.61
2021-02-12,BANKBEES,SELL,1.81,363.71,656.3
2021-02-12,JUNIORBEES,SELL,12.89,361.88,4662.53
2021-02-19,JUNIORBEES,SELL,7.61,364.06,2769.05
2021-02-19,BANKBEES,BUY,7.75,361.01,2799.65
2021-02-26,JUNIORBEES,SELL,2.92,360.55,1052.25
2021-02-26,BANKBEES,BUY,15.34,351.33,5389.47
2021-03-05,JUNIORBEES,SELL,14.39,369.2,5311.4
2021-03-05,BANKBEES,BUY,2.73,354.64,969.84
2021-03-12,BANKBEES,SELL,7.85,356.09,2794.59
2021-03-12,JUNIORBEES,BUY,10.86,364.92,3963.5
2021-03-19,BANKBEES,BUY,18.22,342.61,6242.68
2021-03-19,JUNIORBEES,BUY,3.75,356.19,1337.38
2021-03-26,JUNIORBEES,SELL,6.26,355.44,2223.67
2021-03-26,BANKBEES,BUY,13.73,335.84,4611.35
2021-03-26,JUNIORBEES,BUY,0.0,355.58,0.0
2021-04-01,BANKBEES,SELL,3.97,341.45,1355.17
2021-04-01,JUNIORBEES,SELL,9.11,362.83,3305.3
2021-04-09,JUNIORBEES,SELL,1226.89,369.55,453257.58
2021-04-09,BANKBEES,BUY,40.47,326.78,13229.67
2021-04-16,BANKBEES,BUY,9.84,322.45,3175.1
2021-04-23,BANKBEES,BUY,10.21,318.16,3248.14
2021-04-30,BANKBEES,SELL,24.11,328.4,7917.07
2021-05-07,BANKBEES,SELL,3.42,329.91,1129.02
2021-05-14,BANKBEES,BUY,16.11,323.05,5206.59
2021-05-14,JUNIORBEES,BUY,1175.67,374.91,440907.5
2021-05-21,BANKBEES,SELL,40.97,347.24,14220.62
2021-05-21,JUNIORBEES,BUY,4.91,386.6,1899.24
2021-05-28,BANKBEES,SELL,7.65,353.53,2703.84
2021-05-28,JUNIORBEES,SELL,3.08,391.6,1207.51
2021-06-04,BANKBEES,SELL,1043.44,354.64,369933.85
2021-06-04,JUNIORBEES,SELL,1177.49,407.08,479188.78
2021-06-04,GOLDBEES,BUY,11121.13,42.13,468656.18
2021-06-11,GOLDBEES,SELL,2679.69,42.62,114178.1
2021-06-11,BANKBEES,BUY,818.4,351.66,287886.79
2021-06-18,GOLDBEES,SELL,8441.44,40.95,345588.41
2021-06-18,BANKBEES,SELL,1.15,347.01,397.64
2021-06-18,PSUBNKBEES,BUY,10875.04,26.08,283654.03
2021-06-18,JUNIORBEES,BUY,883.28,401.3,354567.53
2021-06-25,BANKBEES,SELL,2.34,354.92,830.24
2021-06-25,PSUBNKBEES,SELL,355.48,27.49,9770.76
2021-06-25,JUNIORBEES,BUY,11.87,404.04,4799.39
2021-07-02,PSUBNKBEES,SELL,82.91,27.66,2292.9
2021-07-02,JUNIORBEES,SELL,0.83,403.55,334.19
2021-07-02,BANKBEES,BUY,8.92,350.6,3128.81
2021-07-09,BANKBEES,SELL,7.46,353.43,2635.31
2021-07-09,JUNIORBEES,SELL,10.25,407.96,4181.13
2021-07-09,PSUBNKBEES,BUY,259.69,26.99,7009.91
2021-07-16,BANKBEES,SELL,10.59,359.99,3812.78
2021-07-16,PSUBNKBEES,BUY,69.17,26.96,1865.15
2021-07-16,JUNIORBEES,BUY,0.99,409.84,405.35
2021-07-23,JUNIORBEES,SELL,8.65,409.93,3543.33
2021-07-23,PSUBNKBEES,BUY,98.85,26.47,2616.82
2021-07-23,BANKBEES,BUY,10.17,352.38,3585.61
2021-07-30,PSUBNKBEES,SELL,49.09,26.6,1305.76
2021-07-30,JUNIORBEES,SELL,6.34,413.38,2619.88
2021-07-30,PSUBNKBEES,BUY,0.0,26.62,0.0
2021-07-30,BANKBEES,BUY,10.34,348.36,3603.89
2021-08-06,BANKBEES,SELL,20.18,361.18,7285.51
2021-08-06,PSUBNKBEES,BUY,107.87,26.67,2877.14
2021-08-06,JUNIORBEES,BUY,2.38,417.31,992.16
2021-08-13,BANKBEES,SELL,10.79,363.71,3923.33
2021-08-13,PSUBNKBEES,BUY,191.88,26.04,4997.2
2021-08-13,JUNIORBEES,BUY,1.96,413.68,810.26
2021-08-20,JUNIORBEES,SELL,16.84,412.95,6952.01
2021-08-20,BANKBEES,BUY,7.5,353.02,2650.0
2021-08-20,PSUBNKBEES,BUY,417.66,24.57,10266.98
2021-08-27,BANKBEES,SELL,4.96,359.9,1786.35
2021-08-27,PSUBNKBEES,SELL,11532.67,24.83,286213.12
2021-08-27,JUNIORBEES,SELL,6.91,421.96,2916.11
2021-09-03,BANKBEES,SELL,5.45,370.88,2020.89
2021-09-03,JUNIORBEES,SELL,26.04,445.49,11595.3
2021-09-09,JUNIORBEES,SELL,3.63,447.48,1623.36
2021-09-09,BANKBEES,BUY,4.31,369.03,1590.41
2021-09-17,BANKBEES,SELL,14.39,379.49,5460.51
2021-09-17,JUNIORBEES,SELL,1.14,452.66,515.89
2021-09-24,BANKBEES,SELL,2.24,380.46,852.59
2021-09-24,ITBEES,BUY,7847.37,37.82,296857.62
2021-09-24,JUNIORBEES,BUY,2.3,451.43,1038.32
2021-10-01,BANKBEES,SELL,7.43,375.18,2785.49
2021-10-01,JUNIORBEES,SELL,5.02,443.46,2226.01
2021-10-01,ITBEES,BUY,336.25,35.44,11919.37
2021-10-08,JUNIORBEES,SELL,1.14,452.99,514.02
2021-10-08,ITBEES,SELL,196.31,37.02,7265.79
2021-10-08,BANKBEES,BUY,5.16,380.33,1962.79
2021-10-14,BANKBEES,SELL,20.24,395.91,8009.47
2021-10-14,JUNIORBEES,SELL,12.76,466.77,5955.79
2021-10-14,ITBEES,BUY,267.88,36.35,9739.79
2021-10-22,BANKBEES,SELL,26.2,406.06,10634.65
2021-10-22,ITBEES,SELL,24.43,36.08,881.29
2021-10-22,PSUBNKBEES,BUY,9617.75,30.88,297048.4
2021-10-22,JUNIORBEES,BUY,32.21,444.35,14314.75
2021-10-29,JUNIORBEES,SELL,5.47,440.66,2411.23
2021-10-29,PSUBNKBEES,SELL,131.64,30.84,4059.0
2021-10-29,BANKBEES,BUY,10.19,394.7,4023.79
2021-10-29,ITBEES,BUY,72.75,35.25,2565.11
2021-10-29,JUNIORBEES,BUY,0.0,440.84,0.0
2021-11-04,PSUBNKBEES,SELL,183.97,32.27,5935.57
2021-11-04,BANKBEES,BUY,13.45,397.77,5351.92
2021-11-04,ITBEES,BUY,14.29,36.11,516.01
2021-11-04,JUNIORBEES,BUY,0.2,452.21,92.6
2021-11-12,JUNIORBEES,SELL,16.59,463.54,7689.33
2021-11-12,ITBEES,SELL,173.15,37.04,6411.93
2021-11-12,PSUBNKBEES,BUY,216.98,31.71,6881.76
2021-11-12,BANKBEES,BUY,18.32,390.17,7148.23
2021-11-18,JUNIORBEES,SELL,3.07,457.58,1405.16
2021-11-18,ITBEES,SELL,93.77,36.85,3454.63
2021-11-18,PSUBNKBEES,BUY,137.68,30.74,4233.17
2021-11-18,BANKBEES,BUY,1.81,382.9,691.84
2021-11-18,JUNIORBEES,BUY,0.0,457.76,0.0
2021-11-26,JUNIORBEES,SELL,15.49,445.92,6903.19
2021-11-26,ITBEES,SELL,46.65,35.43,1652.62
2021-11-26,PSUBNKBEES,BUY,227.05,28.71,6519.7
2021-11-26,BANKBEES,BUY,5.56,363.38,2022.67
2021-12-03,JUNIORBEES,SELL,795.02,444.51,353289.91
2021-12-03,ITBEES,SELL,210.82,36.75,7745.81
2021-12-03,PSUBNKBEES,BUY,60.09,28.82,1731.96
2021-12-03,BANKBEES,BUY,3.82,365.23,1397.29
2021-12-03,GOLDBEES,BUY,8655.19,40.93,354347.63
2021-12-10,BANKBEES,SELL,3.09,374.34,1157.4
2021-12-10,PSUBNKBEES,SELL,357.3,30.51,10899.45
2021-12-10,GOLDBEES,SELL,8655.19,41.26,357021.25
2021-12-10,ITBEES,BUY,194.05,36.64,7111.51
2021-12-10,PSUBNKBEES,BUY,0.0,30.53,0.0
2021-12-10,JUNIORBEES,BUY,802.3,450.93,361890.4
2021-12-17,BANKBEES,SELL,781.45,358.6,280144.17
2021-12-17,ITBEES,SELL,3404.18,37.46,127490.75
2021-12-17,PSUBNKBEES,SELL,9586.64,28.16,269920.75
2021-12-17,JUNIORBEES,SELL,802.3,434.74,348690.23
2021-12-17,ITBEES,BUY,0.0,37.48,0.0
2021-12-17,GOLDBEES,BUY,12219.98,42.15,515207.33
2021-12-17,MAFANG,BUY,3111.29,55.18,171735.78
2021-12-24,ITBEES,SELL,135.02,38.69,5222.5
2021-12-24,MAFANG,SELL,50.88,56.24,2860.59
2021-12-24,ITBEES,BUY,0.0,38.71,0.0
2021-12-24,PSUBNKBEES,BUY,6304.95,27.3,172148.11
2021-12-24,GOLDBEES,BUY,161.73,41.72,6749.14
2021-12-24,MAFANG,BUY,0.0,56.26,0.0
2021-12-31,ITBEES,SELL,94.57,39.64,3747.88
2021-12-31,PSUBNKBEES,SELL,52.71,27.6,1454.69
2021-12-31,ITBEES,BUY,0.0,39.66,0.0
2021-12-31,GOLDBEES,BUY,103.12,41.49,4279.5
2021-12-31,MAFANG,BUY,7.91,56.27,445.51
2022-01-07,GOLDBEES,SELL,7970.38,41.08,327339.06
2022-01-07,PSUBNKBEES,SELL,6252.24,29.28,183036.43
2022-01-07,MAFANG,BUY,5450.57,54.43,296768.38
2022-01-07,ITBEES,BUY,2770.34,39.06,108236.01
2022-01-07,BANKBEES,BUY,723.29,380.39,275212.79
2022-01-07,GOLDBEES,BUY,0.0,41.1,0.0
2022-01-14,GOLDBEES,SELL,4514.45,41.52,187391.28
2022-01-14,MAFANG,SELL,8518.9,53.78,458002.34
2022-01-14,BANKBEES,SELL,723.29,386.73,279636.73
2022-01-14,PSUBNKBEES,BUY,19954.18,30.34,605513.12
2022-01-14,ITBEES,BUY,8035.14,39.7,319074.19
2022-01-21,ITBEES,SELL,5523.89,36.7,202680.75
2022-01-21,PSUBNKBEES,SELL,7988.3,29.55,236016.18
2022-01-21,GOLDBEES,BUY,10451.29,41.85,437500.7
2022-01-28,ITBEES,SELL,9635.29,34.71,334370.01
2022-01-28,PSUBNKBEES,SELL,11965.88,31.51,376976.05
2022-01-28,BANKBEES,BUY,503.95,379.93,191519.67
2022-01-28,GOLDBEES,BUY,3415.19,41.44,141562.05
2022-01-28,MAFANG,BUY,3996.32,47.91,191519.67
2022-02-04,BANKBEES,SELL,7.21,390.76,2816.25
2022-02-04,MAFANG,SELL,114.98,50.01,5748.62
2022-02-04,GOLDBEES,BUY,134.27,41.61,5588.38
2022-02-04,SILVERBEES,BUY,3151.31,60.97,192198.95
2022-02-11,GOLDBEES,SELL,36.79,42.18,1551.46
2022-02-11,MAFANG,SELL,0.32,50.59,16.02
2022-02-11,SILVERBEES,SELL,3151.31,62.35,196417.73
2022-02-11,BANKBEES,BUY,9.39,388.08,3645.87
2022-02-11,PSUBNKBEES,BUY,6014.89,32.3,194317.94
2022-02-18,PSUBNKBEES,SELL,6014.89,30.83,185406.46
2022-02-18,BANKBEES,BUY,115.0,378.96,43594.39
2022-02-18,GOLDBEES,BUY,2386.62,43.19,103105.68
2022-02-18,MAFANG,BUY,802.6,50.15,40262.51
2022-02-25,GOLDBEES,SELL,3041.56,43.61,132606.72
2022-02-25,BANKBEES,SELL,94.78,367.58,34828.92
2022-02-25,MAFANG,SELL,546.96,46.77,25574.13
2022-02-25,ITBEES,BUY,5591.19,34.24,191482.29
2022-02-25,BANKBEES,BUY,0.0,367.72,0.0
2022-03-04,GOLDBEES,SELL,205.85,44.64,9186.45
2022-03-04,BANKBEES,SELL,526.35,346.67,182415.75
2022-03-04,MAFANG,SELL,16.26,47.32,769.03
2022-03-04,ITBEES,SELL,17.64,34.98,616.83
2022-03-04,PSUBNKBEES,BUY,6851.74,28.16,192973.0
2022-03-11,GOLDBEES,SELL,41.79,45.27,1891.13
2022-03-11,ITBEES,SELL,112.62,36.09,4063.64
2022-03-11,PSUBNKBEES,SELL,35.02,28.91,1012.16
2022-03-11,MAFANG,BUY,193.14,45.69,8826.99
2022-03-17,MAFANG,SELL,80.35,46.5,3735.06
2022-03-17,ITBEES,SELL,71.23,36.52,2600.65
2022-03-17,PSUBNKBEES,SELL,218.67,29.83,6521.88
2022-03-17,GOLDBEES,BUY,289.64,44.24,12817.28
2022-03-25,MAFANG,SELL,255.97,50.51,12925.12
2022-03-25,ITBEES,BUY,48.15,36.96,1779.86
2022-03-25,PSUBNKBEES,BUY,219.94,29.48,6484.83
2022-03-25,GOLDBEES,BUY,105.82,44.8,4741.99
2022-04-01,MAFANG,SELL,3977.23,50.79,201942.12
2022-04-01,ITBEES,SELL,5437.85,37.2,202241.29
2022-04-01,PSUBNKBEES,BUY,1074.36,30.77,33063.76
2022-04-01,GOLDBEES,BUY,2883.56,44.58,128584.47
2022-04-08,GOLDBEES,SELL,5790.78,44.65,258486.91
2022-04-08,PSUBNKBEES,BUY,3880.68,32.02,124282.57
2022-04-08,ITBEES,BUY,10265.23,36.33,373019.54
2022-04-08,GOLDBEES,BUY,0.0,44.67,0.0
2022-04-13,PSUBNKBEES,SELL,4062.45,31.6,128349.85
2022-04-13,ITBEES,SELL,10265.23,35.09,360129.35
2022-04-13,PSUBNKBEES,BUY,0.0,31.62,0.0
2022-04-13,GOLDBEES,BUY,5437.04,45.74,248760.06
2022-04-22,GOLDBEES,SELL,73.28,45.32,3320.28
2022-04-22,PSUBNKBEES,BUY,209.31,30.37,6357.91
2022-04-29,PSUBNKBEES,BUY,4.02,30.08,120.98
2022-04-29,GOLDBEES,BUY,45.89,44.8,2056.33
2022-05-06,GOLDBEES,SELL,108.6,44.54,4835.93
2022-05-06,PSUBNKBEES,BUY,268.86,28.74,7728.23
2022-05-13,GOLDBEES,SELL,8568.12,43.41,371841.66
2022-05-13,PSUBNKBEES,SELL,8192.77,26.2,214625.19
2022-05-13,GOLDBEES,BUY,0.0,43.43,0.0
2022-05-20,GOLDBEES,SELL,61.73,43.91,2709.93
2022-05-20,GOLDBEES,BUY,0.0,43.93,0.0
2022-05-27,BANKBEES,BUY,636.22,359.15,228569.91
2022-05-27,GOLDBEES,BUY,8331.06,44.09,367416.73
2022-05-27,MAFANG,BUY,5779.3,39.54,228569.91
2022-06-03,GOLDBEES,SELL,8275.64,44.14,365186.64
2022-06-03,BANKBEES,SELL,636.22,355.94,226389.22
2022-06-03,MAFANG,SELL,5779.3,42.1,243244.58
2022-06-10,GOLDBEES,SELL,693.3,43.8,30358.31
2022-06-10,SILVERBEES,BUY,1903.61,60.58,115359.19
2022-06-17,GOLDBEES,SELL,22.56,44.07,993.83
2022-06-17,SILVERBEES,SELL,17.23,61.31,1056.28
2022-06-24,GOLDBEES,BUY,25.82,43.67,1127.8
2022-06-24,SILVERBEES,BUY,52.27,59.34,3102.85
2022-07-01,BANKBEES,BUY,565.66,339.38,192030.92
2022-07-01,GOLDBEES,BUY,6397.38,44.37,283929.53
2022-07-01,SILVERBEES,BUY,1373.26,57.98,79647.65
2022-07-01,MAFANG,BUY,4846.1,39.22,190110.62
2022-07-08,GOLDBEES,SELL,6342.35,43.56,276198.02
2022-07-08,SILVERBEES,SELL,1270.22,56.68,71972.81
2022-07-08,BANKBEES,SELL,565.66,354.58,200511.89
2022-07-08,MAFANG,SELL,4846.1,41.56,201351.66
2022-07-15,GOLDBEES,BUY,27.16,43.12,1171.48
2022-07-15,SILVERBEES,BUY,61.24,54.69,3350.39
2022-07-22,GOLDBEES,SELL,60.5,43.68,2641.78
2022-07-22,SILVERBEES,SELL,9.77,55.16,538.9
2022-07-29,GOLDBEES,SELL,6607.88,44.05,290997.5
2022-07-29,SILVERBEES,SELL,2093.15,57.39,120086.92
2022-07-29,BANKBEES,BUY,3040.7,378.12,1150080.95
2022-08-05,BANKBEES,SELL,1505.17,382.66,575802.13
2022-08-12,BANKBEES,SELL,605.36,394.82,238937.07
2022-08-12,JUNIORBEES,BUY,1026.72,447.07,459153.16
2022-08-19,JUNIORBEES,SELL,11.27,454.53,5122.85
2022-08-19,BANKBEES,BUY,7.65,393.88,3014.54
2022-08-26,JUNIORBEES,SELL,1015.45,454.68,461563.79
2022-08-26,BANKBEES,BUY,76.37,394.93,30170.59
2022-09-02,BANKBEES,SELL,6.81,398.69,2715.95
2022-09-02,PSUBNKBEES,BUY,12050.12,33.33,401710.91
2022-09-09,BANKBEES,SELL,80.09,408.74,32727.8
2022-09-09,PSUBNKBEES,SELL,1134.75,34.72,39390.18
2022-09-09,PSUBNKBEES,BUY,0.0,34.74,0.0
2022-09-09,JUNIORBEES,BUY,1003.58,467.27,469089.26
2022-09-16,BANKBEES,SELL,4.08,412.25,1682.5
2022-09-16,PSUBNKBEES,SELL,17.51,34.92,611.38
2022-09-16,JUNIORBEES,BUY,14.9,467.21,6961.83
2022-09-23,JUNIORBEES,SELL,7.38,459.86,3394.38
2022-09-23,BANKBEES,BUY,3.23,401.67,1296.32
2022-09-23,PSUBNKBEES,BUY,63.22,33.95,2146.7
2022-09-23,JUNIORBEES,BUY,0.0,460.04,0.0
2022-09-30,BANKBEES,SELL,926.42,390.97,362097.17
2022-09-30,PSUBNKBEES,SELL,28.14,33.16,933.01
2022-09-30,JUNIORBEES,BUY,1.31,447.84,587.95
2022-10-07,PSUBNKBEES,SELL,10932.94,33.69,368255.79
2022-10-07,JUNIORBEES,SELL,1012.41,451.47,456935.3
2022-10-14,BANKBEES,BUY,918.04,397.94,365432.31
2022-10-14,JUNIORBEES,BUY,1044.43,437.23,456790.39
2022-10-21,BANKBEES,BUY,382.18,412.2,157583.11
2022-10-21,JUNIORBEES,BUY,464.89,442.49,205770.71
2022-10-28,BANKBEES,SELL,397.47,414.1,164540.38
2022-10-28,JUNIORBEES,SELL,463.6,446.85,207096.16
2022-10-28,BANKBEES,BUY,0.0,414.26,0.0
2022-11-04,BANKBEES,SELL,902.75,416.92,376258.48
2022-11-04,PSUBNKBEES,BUY,13913.95,39.13,544585.8
2022-11-04,JUNIORBEES,BUY,447.27,454.47,203333.83
2022-11-11,JUNIORBEES,SELL,428.05,457.37,195718.37
2022-11-11,PSUBNKBEES,SELL,4590.11,41.79,191770.48
2022-11-11,PSUBNKBEES,BUY,0.0,41.81,0.0
2022-11-11,BANKBEES,BUY,904.97,426.02,385647.29
2022-11-18,PSUBNKBEES,SELL,157.1,42.65,6698.65
2022-11-18,PSUBNKBEES,BUY,0.0,42.67,0.0
2022-11-18,BANKBEES,BUY,5.62,429.54,2413.03
2022-11-18,JUNIORBEES,BUY,17.94,451.41,8099.24
2022-11-25,PSUBNKBEES,SELL,258.69,44.85,11598.98
2022-11-25,PSUBNKBEES,BUY,0.0,44.87,0.0
2022-11-25,BANKBEES,BUY,7.73,435.25,3363.8
2022-11-25,JUNIORBEES,BUY,18.14,453.69,8233.82
2022-12-02,JUNIORBEES,SELL,1101.03,463.9,510610.03
2022-12-02,PSUBNKBEES,SELL,4090.13,45.54,186212.35
2022-12-02,BANKBEES,SELL,414.52,435.52,180480.22
2022-12-02,GOLDBEES,BUY,14342.62,45.89,658368.44
2022-12-02,MAFANG,BUY,5434.27,39.89,216827.16
2022-12-09,PSUBNKBEES,SELL,177.61,47.76,8479.96
2022-12-09,BANKBEES,SELL,1.12,440.89,493.54
2022-12-09,GOLDBEES,BUY,79.45,46.12,3665.07
2022-12-09,MAFANG,BUY,188.27,39.42,7423.61
2022-12-16,PSUBNKBEES,SELL,42.74,47.91,2047.12
2022-12-16,GOLDBEES,SELL,84.82,46.09,3908.29
2022-12-16,BANKBEES,BUY,1.66,436.94,723.92
2022-12-16,MAFANG,BUY,137.31,38.25,5253.4
2022-12-23,GOLDBEES,SELL,474.45,46.68,22140.82
2022-12-23,BANKBEES,BUY,7.68,421.46,3238.0
2022-12-23,PSUBNKBEES,BUY,390.7,43.26,16906.34
2022-12-23,MAFANG,BUY,54.66,37.11,2029.05
2022-12-30,GOLDBEES,SELL,13862.8,46.78,648315.98
2022-12-30,MAFANG,SELL,5814.52,37.79,219679.02
2022-12-30,PSUBNKBEES,BUY,3568.87,47.82,170713.08
2022-12-30,BANKBEES,BUY,427.44,435.57,186233.48
2022-12-30,JUNIORBEES,BUY,1130.75,447.32,505958.25
2023-01-06,PSUBNKBEES,SELL,3944.69,47.43,187042.41
2023-01-06,BANKBEES,SELL,427.49,427.32,182621.7
2023-01-06,JUNIORBEES,SELL,1130.75,442.36,500050.22
2023-01-06,PSUBNKBEES,BUY,0.0,47.45,0.0
2023-01-06,GOLDBEES,BUY,13812.99,47.51,656445.03
2023-01-06,MAFANG,BUY,5928.34,36.46,216196.19
2023-01-13,MAFANG,SELL,105.8,38.15,4035.14
2023-01-13,PSUBNKBEES,BUY,72.06,47.44,3419.52
2023-01-13,BANKBEES,BUY,5.67,429.33,2436.53
2023-01-13,GOLDBEES,BUY,7.45,48.24,359.25
2023-01-20,GOLDBEES,SELL,79.23,48.75,3861.22
2023-01-20,PSUBNKBEES,BUY,70.4,46.98,3308.53
2023-01-20,BANKBEES,BUY,1.05,430.68,454.36
2023-01-20,MAFANG,BUY,2.63,38.35,100.93
2023-01-27,BANKBEES,SELL,518.68,409.26,212211.95
2023-01-27,GOLDBEES,SELL,131.76,48.77,6423.89
2023-01-27,MAFANG,SELL,533.7,41.81,22308.22
2023-01-27,PSUBNKBEES,BUY,466.4,42.39,19775.99
2023-02-03,PSUBNKBEES,SELL,5221.32,43.15,225239.68
2023-02-03,MAFANG,SELL,437.74,46.95,20546.17
2023-02-03,ITBEES,BUY,7157.32,31.84,227931.35
2023-02-03,GOLDBEES,BUY,226.82,49.43,11215.19
2023-02-10,ITBEES,SELL,134.55,32.2,4331.67
2023-02-10,GOLDBEES,BUY,109.63,48.67,5337.13
2023-02-10,MAFANG,BUY,12.94,46.49,601.78
2023-02-17,ITBEES,SELL,102.6,32.41,3324.55
2023-02-17,ITBEES,BUY,0.0,32.43,0.0
