Date,equity,regime,drawdown_pct
2020-01-01,999823.56,,0.0
2020-01-02,999823.56,,0.0
2020-01-03,999823.56,MIXED,0.0
2020-01-06,999823.56,MIXED,0.0
2020-01-07,999823.56,MIXED,0.0
2020-01-08,999823.56,MIXED,0.0
2020-01-09,999823.56,MIXED,0.0
2020-01-10,1001001.51,RISK_ON,0.0
2020-01-13,1001001.51,RISK_ON,0.0
2020-01-14,1001001.51,RISK_ON,0.0
2020-01-15,1001001.51,RISK_ON,0.0
2020-01-16,1001001.51,RISK_ON,0.0
2020-01-17,1007302.09,GOLD_LED,0.0
2020-01-20,1007302.09,GOLD_LED,0.0
2020-01-21,1007302.09,GOLD_LED,0.0
2020-01-22,1007302.09,GOLD_LED,0.0
2020-01-23,1007302.09,GOLD_LED,0.0
2020-01-24,1003635.01,RISK_ON,-0.36404967649773523
2020-01-27,1003635.01,RISK_ON,-0.36404967649773523
2020-01-28,1003635.01,RISK_ON,-0.36404967649773523
2020-01-29,1003635.01,RISK_ON,-0.36404967649773523
2020-01-30,1003635.01,RISK_ON,-0.36404967649773523
2020-01-31,998320.63,GOLD_LED,-0.8916351995258864
2020-02-03,998320.63,GOLD_LED,-0.8916351995258864
2020-02-04,998320.63,GOLD_LED,-0.8916351995258864
2020-02-05,998320.63,GOLD_LED,-0.8916351995258864
2020-02-06,998320.63,GOLD_LED,-0.8916351995258864
2020-02-07,999301.73,RISK_ON,-0.7942364142220715
2020-02-10,999301.73,RISK_ON,-0.7942364142220715
2020-02-11,999301.73,RISK_ON,-0.7942364142220715
2020-02-12,999301.73,RISK_ON,-0.7942364142220715
2020-02-13,999301.73,RISK_ON,-0.7942364142220715
2020-02-14,992880.24,RISK_ON,-1.4317303759391553
2020-02-17,992880.24,RISK_ON,-1.4317303759391553
2020-02-18,992880.24,RISK_ON,-1.4317303759391553
2020-02-19,992880.24,RISK_ON,-1.4317303759391553
2020-02-20,994549.42,GOLD_LED,-1.2660223905620938
2020-02-24,994549.42,GOLD_LED,-1.2660223905620938
2020-02-25,994549.42,GOLD_LED,-1.2660223905620938
2020-02-26,994549.42,GOLD_LED,-1.2660223905620938
2020-02-27,994549.42,GOLD_LED,-1.2660223905620938
2020-02-28,980024.53,GOLD_LED,-2.707982071197723
2020-03-02,980024.53,GOLD_LED,-2.707982071197723
2020-03-03,980024.53,GOLD_LED,-2.707982071197723
2020-03-04,980024.53,GOLD_LED,-2.707982071197723
2020-03-05,980024.53,GOLD_LED,-2.707982071197723
2020-03-06,970153.69,GOLD_LED,-3.687910545286377
2020-03-09,970153.69,GOLD_LED,-3.687910545286377
2020-03-11,970153.69,GOLD_LED,-3.687910545286377
2020-03-12,970153.69,GOLD_LED,-3.687910545286377
2020-03-13,947140.94,GOLD_LED,-5.972503243788562
2020-03-16,947140.94,GOLD_LED,-5.972503243788562
2020-03-17,947140.94,GOLD_LED,-5.972503243788562
2020-03-18,947140.94,GOLD_LED,-5.972503243788562
2020-03-19,947140.94,GOLD_LED,-5.972503243788562
2020-03-20,897764.51,GOLD_LED,-10.874352499357965
2020-03-23,897764.51,GOLD_LED,-10.874352499357965
2020-03-24,897764.51,GOLD_LED,-10.874352499357965
2020-03-25,897764.51,GOLD_LED,-10.874352499357965
2020-03-26,897764.51,GOLD_LED,-10.874352499357965
2020-03-27,917783.85,GOLD_LED,-8.886930831246465
2020-03-30,917783.85,GOLD_LED,-8.886930831246465
2020-03-31,917783.85,GOLD_LED,-8.886930831246465
2020-04-01,917783.85,GOLD_LED,-8.886930831246465
2020-04-03,906975.75,GOLD_LED,-9.959905870938869
2020-04-07,906975.75,GOLD_LED,-9.959905870938869
2020-04-08,906975.75,GOLD_LED,-9.959905870938869
2020-04-09,944609.94,GOLD_LED,-6.2237684824023365
2020-04-13,944609.94,GOLD_LED,-6.2237684824023365
2020-04-15,944609.94,GOLD_LED,-6.2237684824023365
2020-04-16,944609.94,GOLD_LED,-6.2237684824023365
2020-04-17,969256.42,GOLD_LED,-3.776987100265017
2020-04-20,969256.42,GOLD_LED,-3.776987100265017
2020-04-21,969256.42,GOLD_LED,-3.776987100265017
2020-04-22,969256.42,GOLD_LED,-3.776987100265017
2020-04-23,969256.42,GOLD_LED,-3.776987100265017
2020-04-24,962566.58,GOLD_LED,-4.441121530880576
2020-04-27,962566.58,GOLD_LED,-4.441121530880576
2020-04-28,962566.58,GOLD_LED,-4.441121530880576
2020-04-29,962566.58,GOLD_LED,-4.441121530880576
2020-04-30,974269.02,GOLD_LED,-3.2793608122067885
2020-05-04,974269.02,GOLD_LED,-3.2793608122067885
2020-05-05,974269.02,GOLD_LED,-3.2793608122067885
2020-05-06,974269.02,GOLD_LED,-3.2793608122067885
2020-05-07,974269.02,GOLD_LED,-3.2793608122067885
2020-05-08,950920.32,GOLD_LED,-5.597304975312822
2020-05-11,950920.32,GOLD_LED,-5.597304975312822
2020-05-12,950920.32,GOLD_LED,-5.597304975312822
2020-05-13,950920.32,GOLD_LED,-5.597304975312822
2020-05-14,950920.32,GOLD_LED,-5.597304975312822
2020-05-15,950112.49,GOLD_LED,-5.677502366742826
2020-05-18,950112.49,GOLD_LED,-5.677502366742826
2020-05-19,950112.49,GOLD_LED,-5.677502366742826
2020-05-20,950112.49,GOLD_LED,-5.677502366742826
2020-05-21,950112.49,GOLD_LED,-5.677502366742826
2020-05-22,937010.41,GOLD_LED,-6.9782124645447645
2020-05-26,937010.41,GOLD_LED,-6.9782124645447645
2020-05-27,937010.41,GOLD_LED,-6.9782124645447645
2020-05-28,937010.41,GOLD_LED,-6.9782124645447645
2020-05-29,945979.95,GOLD_LED,-6.087760624024918
2020-06-01,945979.95,GOLD_LED,-6.087760624024918
2020-06-02,945979.95,GOLD_LED,-6.087760624024918
2020-06-03,945979.95,GOLD_LED,-6.087760624024918
2020-06-04,945979.95,GOLD_LED,-6.087760624024918
2020-06-05,960705.59,GOLD_LED,-4.625871470196197
2020-06-08,960705.59,GOLD_LED,-4.625871470196197
2020-06-09,960705.59,GOLD_LED,-4.625871470196197
2020-06-10,960705.59,GOLD_LED,-4.625871470196197
2020-06-11,960705.59,GOLD_LED,-4.625871470196197
2020-06-12,964066.71,GOLD_LED,-4.292195998521164
2020-06-15,964066.71,GOLD_LED,-4.292195998521164
2020-06-16,964066.71,GOLD_LED,-4.292195998521164
2020-06-17,964066.71,GOLD_LED,-4.292195998521164
2020-06-18,964066.71,GOLD_LED,-4.292195998521164
2020-06-19,968329.81,GOLD_LED,-3.8689763862199356
2020-06-22,968329.81,GOLD_LED,-3.8689763862199356
2020-06-23,968329.81,GOLD_LED,-3.8689763862199356
2020-06-24,968329.81,GOLD_LED,-3.8689763862199356
2020-06-25,968329.81,GOLD_LED,-3.8689763862199356
2020-06-26,975319.97,GOLD_LED,-3.175027662257701
2020-06-29,975319.97,GOLD_LED,-3.175027662257701
2020-06-30,975319.97,GOLD_LED,-3.175027662257701
2020-07-01,975319.97,GOLD_LED,-3.175027662257701
2020-07-02,975319.97,GOLD_LED,-3.175027662257701
2020-07-03,976373.41,GOLD_LED,-3.070447317348457
2020-07-06,976373.41,GOLD_LED,-3.070447317348457
2020-07-07,976373.41,GOLD_LED,-3.070447317348457
2020-07-08,976373.41,GOLD_LED,-3.070447317348457
2020-07-09,976373.41,GOLD_LED,-3.070447317348457
2020-07-10,989524.65,RISK_ON,-1.7648568563974676
2020-07-13,989524.65,RISK_ON,-1.7648568563974676
2020-07-14,989524.65,RISK_ON,-1.7648568563974676
2020-07-15,989524.65,RISK_ON,-1.7648568563974676
2020-07-16,989524.65,RISK_ON,-1.7648568563974676
2020-07-17,982329.12,RISK_ON,-2.479193704442728
2020-07-20,982329.12,RISK_ON,-2.479193704442728
2020-07-21,982329.12,RISK_ON,-2.479193704442728
2020-07-22,982329.12,RISK_ON,-2.479193704442728
2020-07-23,982329.12,RISK_ON,-2.479193704442728
2020-07-24,991776.5,MIXED,-1.5413042575936675
2020-07-27,991776.5,MIXED,-1.5413042575936675
2020-07-28,991776.5,MIXED,-1.5413042575936675
