Date,strategy_pct,benchmark_pct,alpha_pct
2020-02-29,-1.832687760844931,-6.196427905070346,4.363740144225415
2020-03-31,-6.350930828231416,-22.92731852143115,16.576387693199734
2020-04-30,6.1545177549158225,13.313027560087498,-7.158509805171676
2020-05-31,-2.9036199878345825,-2.6876589014741104,-0.21596108636047218
2020-06-30,3.101547765362267,8.02919669577522,-4.9276489304129525
2020-07-31,2.2545760034012208,7.761139755785518,-5.506563752384297
2020-08-31,2.1812821759508383,2.5504170664686354,-0.36913489051779713
2020-09-30,-4.6730987098614785,-0.9088643189421042,-3.7642343909193743
2020-10-31,4.2274718750717755,3.8689230199628444,0.3585488551089311
2020-11-30,8.360258443527325,11.086140500779074,-2.7258820572517486
2020-12-31,1.0694154014622814,7.725106275620597,-6.655690874158315
2021-01-31,-2.4930774277046597,-1.9923533070227317,-0.500724120681928
2021-02-28,7.704659549655268,6.878841460039409,0.8258180896158596
2021-03-31,-1.8962084366742848,0.6468202402201584,-2.5430286768944432
2021-04-30,0.8562254355475085,-0.10180940339845623,0.9580348389459648
2021-05-31,4.067616894161485,6.235664513460382,-2.1680476192988962
2021-06-30,2.53065195087816,1.4029688175988486,1.1276831332793114
2021-07-31,-0.5159899485126962,0.33110479656270897,-0.8470947450754052
2021-08-31,-0.21451664150985428,8.757145616450046,-8.9716622579599
2021-09-30,3.359076129320271,3.01273230379433,0.346343825525941
2021-10-31,-1.4074064708353595,0.5523134229586724,-1.9597198937940319
2021-11-30,-3.067510396335027,-3.902493498092474,0.8349831017574472
2021-12-31,0.2302027749433666,2.2264542220123085,-1.9962514470689419
2022-01-31,-4.954184398932126,-0.08519538262964366,-4.868989016302482
2022-02-28,1.078426662227705,-3.0858649439028274,4.164291606130533
2022-03-31,3.8486450143313533,3.866035482223551,-0.01739046789219767
2022-04-30,-1.1782716684790473,-1.8213599461745167,0.6430882776954694
2022-05-31,-4.106392726573505,-2.9984348693338214,-1.1079578572396835
2022-06-30,0.6805099521560498,-4.597759069423379,5.278269021579429
2022-07-31,0.9486279209262483,8.70628592728886,-7.757658006362612
2022-08-31,3.4478801987386287,3.9562587908386737,-0.508378592100045
2022-09-30,-1.8932693676804724,-3.65614501074496,1.7628756430644876
2022-10-31,3.103836023134754,5.052722982865765,-1.948886959731011
2022-11-30,6.892668741571795,4.295099858498386,2.597568883073409
2022-12-31,2.33342539966912,-3.2535436059597633,5.586969005628884
2023-01-31,-0.10799579071412158,-2.322758533969649,2.2147627432555272
2023-02-28,-0.3474755105092209,-1.9334188616426107,1.5859433511333898
2023-03-31,4.81261927301686,0.0843456324108649,4.7282736406059955
2023-04-30,0.9342668894044559,3.9134060106898128,-2.979139121285357
2023-05-31,0.5854367865036458,3.2287549256175607,-2.643318139113915
2023-06-30,2.2435395452820472,3.41254876915984,-1.1690092238777927
2023-07-31,4.773333509147504,3.309435069799127,1.4638984393483767
2023-08-31,-1.3532192123976605,-2.2106799881032257,0.8574607757055652
2023-09-30,2.6757392785650147,1.8705624136955423,0.8051768648694724
2023-10-31,-3.3316854826779485,-2.6620550276636346,-0.669630455014314
2023-11-30,2.061730760417735,5.284865570702091,-3.223134810284356
2023-12-31,7.293229494575337,7.887268099109246,-0.5940386045339086
2024-01-31,2.47832460040589,0.25453812889102423,2.223786471514866
2024-02-29,10.090706947810846,1.244487455891874,8.846219491918973
2024-03-31,0.5336769891820969,1.52518261618384,-0.991505627001743
2024-04-30,1.891292556694335,1.2552602690516945,0.6360322876426405
2024-05-31,2.0217083664521907,0.43589392487106693,1.5858144415811237
2024-06-30,1.4706484641996198,6.50209734688445,-5.03144888268483
2024-07-31,4.496911151351313,3.839535139766692,0.6573760115846206
2024-08-31,3.0751695954029046,1.1989150575213658,1.8762545378815387
2024-09-30,1.5195707435228245,2.597132011983372,-1.0775612684605473
2024-10-31,-5.302072916903732,-6.151602029961801,0.8495291130580682
2024-11-30,-0.479667314072707,-0.28081943707114476,-0.19884787700156226
2024-12-31,7.0234434547282065,-2.0045959553241177,9.028039410052324
2025-01-31,2.3496086793829862,-0.5558290974091995,2.9054377767921857
2025-02-28,-1.4544809965197025,-5.53232055199917,4.077839555479468
2025-03-31,3.2046481498313018,5.9408310276255705,-2.7361828777942687
2025-04-30,4.126916810933867,3.335739168091334,0.7911776428425332
2025-05-31,1.4015805279669724,2.1986143612031883,-0.7970338332362159
2025-06-30,0.3894659652949439,3.072277046954186,-2.682811081659242
2025-07-31,-0.9642583922323755,-2.5304526030105468,1.5661942107781712
2025-08-31,-4.054681188215392,-1.1458898858153321,-2.90879130240006
2025-09-30,9.012191643643309,0.5288674447547326,8.483324198888576
2025-10-31,7.0893281470499225,4.886133646367963,2.2031945006819598
2025-11-30,2.630698428730205,1.8585969189490292,0.7721015097811756
2025-12-31,6.188952715088303,-0.3979873569588177,6.5869400720471205
2026-01-31,12.399354969447574,-2.9054168985806816,15.304771868028254
2026-02-28,0.8858059013679975,-0.5022154592233985,1.388021360591396
2026-03-31,-9.94318472327923,-11.164080461829595,1.2208957385503645
2026-04-30,8.210854591283612,7.3271808496419455,0.8836737416416662
2026-05-31,0.6821437010433584,0.709530019665161,-0.02738631862180263
