date,symbol,action,qty,price,value
2022-03-04,GOLDBEES,SELL,130.77,44.64,5836.05
2022-03-04,BANKBEES,SELL,288.06,346.67,99831.29
2022-03-04,ITBEES,SELL,49.81,34.98,1741.98
2022-03-04,PSUBNKBEES,BUY,3779.95,28.16,106458.92
2022-03-11,GOLDBEES,SELL,48.17,45.27,2180.06
2022-03-11,ITBEES,SELL,72.08,36.09,2600.87
2022-03-11,PSUBNKBEES,SELL,72.0,28.91,2081.25
2022-03-11,MAFANG,BUY,98.16,45.69,4486.39
2022-03-17,MAFANG,SELL,43.82,46.5,2037.19
2022-03-17,ITBEES,SELL,37.49,36.52,1368.69
2022-03-17,PSUBNKBEES,SELL,117.41,29.83,3501.63
2022-03-17,GOLDBEES,BUY,162.34,44.24,7183.75
2022-03-25,MAFANG,SELL,153.81,50.51,7766.63
2022-03-25,ITBEES,BUY,6.36,36.96,235.19
2022-03-25,PSUBNKBEES,BUY,94.81,29.48,2795.55
2022-03-25,GOLDBEES,BUY,7.48,44.8,335.17
2022-04-01,MAFANG,SELL,2149.82,50.79,109156.3
2022-04-01,ITBEES,SELL,2939.35,37.2,109318.38
2022-04-01,PSUBNKBEES,BUY,305.04,30.77,9387.69
2022-04-01,GOLDBEES,BUY,987.21,44.58,44021.8
2022-04-08,GOLDBEES,SELL,3235.94,44.65,144445.01
2022-04-08,PSUBNKBEES,BUY,1618.35,32.02,51829.24
2022-04-08,ITBEES,BUY,4941.41,36.33,179561.91
2022-04-13,PSUBNKBEES,SELL,1715.56,31.6,54201.88
2022-04-13,ITBEES,SELL,4941.41,35.09,173356.9
2022-04-13,PSUBNKBEES,BUY,0.0,31.62,0.0
2022-04-13,GOLDBEES,BUY,3045.94,45.74,139360.57
2022-04-22,PSUBNKBEES,BUY,126.14,30.37,3831.65
2022-04-22,GOLDBEES,BUY,4.27,45.34,193.85
2022-04-29,PSUBNKBEES,BUY,15.84,30.08,476.44
2022-04-29,GOLDBEES,BUY,51.06,44.8,2287.9
2022-05-06,GOLDBEES,SELL,18.14,44.54,807.57
2022-05-06,PSUBNKBEES,BUY,156.12,28.74,4487.48
2022-05-13,GOLDBEES,SELL,2072.2,43.41,89930.08
2022-05-13,PSUBNKBEES,SELL,4191.28,26.2,109798.54
2022-05-20,GOLDBEES,SELL,50.27,43.91,2206.58
2022-05-27,BANKBEES,BUY,329.67,359.15,118436.16
2022-05-27,GOLDBEES,BUY,2073.03,44.09,91424.92
2022-05-27,MAFANG,BUY,2994.61,39.54,118436.16
2022-06-03,GOLDBEES,SELL,2053.44,44.14,90614.01
2022-06-03,BANKBEES,SELL,329.67,355.94,117306.2
2022-06-03,MAFANG,SELL,2994.61,42.1,126040.01
2022-06-10,GOLDBEES,SELL,571.26,43.8,25014.46
2022-06-10,SILVERBEES,BUY,1571.6,60.58,95239.42
2022-06-17,GOLDBEES,SELL,18.62,44.07,820.49
2022-06-17,SILVERBEES,SELL,14.23,61.31,872.06
2022-06-17,SILVERBEES,BUY,0.0,61.33,0.0
2022-06-24,GOLDBEES,BUY,21.32,43.67,931.1
2022-06-24,SILVERBEES,BUY,43.16,59.34,2561.68
2022-07-01,BANKBEES,BUY,311.34,339.38,105692.57
2022-07-01,GOLDBEES,BUY,1709.48,44.37,75870.59
2022-07-01,SILVERBEES,BUY,222.59,57.98,12910.03
2022-07-01,MAFANG,BUY,2694.2,39.22,105692.57
2022-07-08,GOLDBEES,SELL,1671.66,43.56,72797.86
2022-07-08,SILVERBEES,SELL,139.86,56.68,7924.8
2022-07-08,BANKBEES,SELL,311.34,354.58,110360.44
2022-07-08,MAFANG,SELL,2694.2,41.56,111942.07
2022-07-15,GOLDBEES,BUY,23.31,43.12,1005.25
2022-07-15,SILVERBEES,BUY,50.78,54.69,2777.99
2022-07-22,GOLDBEES,SELL,49.88,43.68,2178.35
2022-07-22,SILVERBEES,SELL,8.06,55.16,444.37
2022-07-22,SILVERBEES,BUY,0.0,55.18,0.0
2022-07-29,GOLDBEES,SELL,5448.74,44.05,239951.29
2022-07-29,SILVERBEES,SELL,1725.98,57.39,99021.51
2022-07-29,BANKBEES,BUY,821.54,378.12,310730.18
2022-08-05,BANKBEES,BUY,65.18,382.82,24959.6
2022-08-12,BANKBEES,SELL,283.69,394.82,111973.1
2022-08-12,JUNIORBEES,BUY,665.63,447.07,297670.74
2022-08-19,JUNIORBEES,SELL,8.02,454.53,3643.76
2022-08-19,BANKBEES,BUY,4.3,393.88,1696.13
2022-08-26,JUNIORBEES,SELL,657.61,454.68,298910.86
2022-08-26,BANKBEES,BUY,38.36,394.93,15152.53
2022-09-02,BANKBEES,SELL,4.78,398.69,1903.26
2022-09-02,PSUBNKBEES,BUY,7666.58,33.33,255578.09
2022-09-09,BANKBEES,SELL,43.77,408.74,17886.68
2022-09-09,PSUBNKBEES,SELL,637.39,34.72,22125.45
2022-09-09,JUNIORBEES,BUY,652.86,467.27,305154.61
2022-09-16,BANKBEES,SELL,3.13,412.25,1289.58
2022-09-16,PSUBNKBEES,SELL,17.18,34.92,599.81
2022-09-16,BANKBEES,BUY,0.0,412.41,0.0
2022-09-16,JUNIORBEES,BUY,2.57,467.21,1198.88
2022-09-23,JUNIORBEES,SELL,1.78,459.86,816.72
2022-09-23,BANKBEES,BUY,4.89,401.67,1966.02
2022-09-23,PSUBNKBEES,BUY,74.45,33.95,2528.22
2022-09-30,BANKBEES,SELL,598.91,390.97,234085.2
2022-09-30,PSUBNKBEES,BUY,18.74,33.18,622.04
2022-09-30,JUNIORBEES,BUY,4.31,447.84,1929.74
2022-10-07,PSUBNKBEES,SELL,7105.2,33.69,239325.7
2022-10-07,JUNIORBEES,SELL,657.95,451.47,296957.23
2022-10-14,BANKBEES,BUY,595.69,397.94,237121.4
2022-10-14,JUNIORBEES,BUY,677.71,437.23,296401.75
2022-10-21,BANKBEES,BUY,175.47,412.2,72352.81
2022-10-21,JUNIORBEES,BUY,220.27,442.49,97494.53
2022-10-28,BANKBEES,SELL,188.39,414.1,77987.66
2022-10-28,JUNIORBEES,SELL,222.9,446.85,99571.06
2022-10-28,BANKBEES,BUY,0.0,414.26,0.0
2022-11-04,BANKBEES,SELL,582.78,416.92,242898.0
2022-11-04,PSUBNKBEES,BUY,8221.69,39.13,321793.33
2022-11-04,JUNIORBEES,BUY,210.07,454.47,95499.0
2022-11-11,JUNIORBEES,SELL,204.84,457.37,93661.16
2022-11-11,PSUBNKBEES,SELL,2265.48,41.79,94649.53
2022-11-11,BANKBEES,BUY,584.24,426.02,248969.72
2022-11-11,MAFANG,BUY,5591.39,36.71,205306.77
2022-11-18,PSUBNKBEES,SELL,50.76,42.65,2164.35
2022-11-18,MAFANG,SELL,121.39,38.37,4656.49
2022-11-18,BANKBEES,BUY,2.39,429.54,1024.84
2022-11-18,JUNIORBEES,BUY,17.25,451.41,7791.1
2022-11-25,PSUBNKBEES,SELL,188.18,44.85,8437.42
2022-11-25,BANKBEES,BUY,2.76,435.25,1201.25
2022-11-25,JUNIORBEES,BUY,9.22,453.69,4183.52
2022-11-25,MAFANG,BUY,80.48,38.51,3100.04
2022-12-02,JUNIORBEES,SELL,706.78,463.9,327773.61
2022-12-02,PSUBNKBEES,SELL,3115.77,45.54,141852.53
2022-12-02,BANKBEES,SELL,317.36,435.52,138174.07
2022-12-02,MAFANG,SELL,2579.11,39.87,102803.58
2022-12-02,GOLDBEES,BUY,7744.5,45.89,355495.28
2022-12-02,MAFANG,BUY,0.0,39.89,0.0
2022-12-09,PSUBNKBEES,SELL,104.41,47.76,4985.33
2022-12-09,BANKBEES,SELL,1.53,440.89,672.95
2022-12-09,GOLDBEES,BUY,16.45,46.12,759.04
2022-12-09,MAFANG,BUY,55.39,39.42,2184.07
2022-12-16,PSUBNKBEES,SELL,17.94,47.91,859.22
2022-12-16,GOLDBEES,SELL,29.88,46.09,1376.59
2022-12-16,BANKBEES,BUY,1.45,436.94,632.08
2022-12-16,MAFANG,BUY,79.91,38.25,3057.31
2022-12-23,GOLDBEES,SELL,203.13,46.68,9479.23
2022-12-23,BANKBEES,BUY,6.09,421.46,2566.47
2022-12-23,PSUBNKBEES,BUY,229.64,43.26,9936.75
2022-12-23,MAFANG,BUY,51.25,37.11,1902.27
2022-12-30,GOLDBEES,SELL,7527.95,46.78,352056.63
2022-12-30,PSUBNKBEES,BUY,2789.46,47.82,133430.94
2022-12-30,BANKBEES,BUY,325.59,435.57,141859.01
2022-12-30,JUNIORBEES,BUY,734.54,447.32,328672.51
2022-12-30,MAFANG,BUY,2606.46,37.81,98573.65
2023-01-06,PSUBNKBEES,SELL,3027.44,47.43,143549.85
2023-01-06,BANKBEES,SELL,329.38,427.32,140710.16
2023-01-06,MAFANG,SELL,2548.61,36.44,92850.29
2023-01-06,JUNIORBEES,SELL,734.54,442.36,324834.63
2023-01-06,BANKBEES,BUY,0.0,427.5,0.0
2023-01-06,GOLDBEES,BUY,7399.37,47.51,351645.86
2023-01-13,MAFANG,SELL,112.51,38.15,4291.2
2023-01-13,GOLDBEES,SELL,33.36,48.22,1608.01
2023-01-13,PSUBNKBEES,BUY,25.93,47.44,1230.35
2023-01-13,BANKBEES,BUY,1.64,429.33,703.78
2023-01-20,MAFANG,SELL,3.9,38.33,149.34
2023-01-20,GOLDBEES,SELL,54.89,48.75,2675.11
2023-01-20,PSUBNKBEES,BUY,33.16,46.98,1558.29
2023-01-20,BANKBEES,BUY,0.09,430.68,37.08
2023-01-27,BANKBEES,SELL,275.97,409.26,112909.24
2023-01-27,MAFANG,SELL,275.3,41.81,11507.49
2023-01-27,GOLDBEES,SELL,47.73,48.77,2327.31
2023-01-27,PSUBNKBEES,BUY,256.73,42.39,10885.6
2023-02-03,PSUBNKBEES,SELL,2786.63,43.15,120210.69
2023-02-03,MAFANG,SELL,258.78,46.95,12146.43
2023-02-03,ITBEES,BUY,3782.77,31.84,120465.92
2023-02-03,GOLDBEES,BUY,49.37,49.43,2441.11
2023-02-10,ITBEES,SELL,61.66,32.2,1985.04
2023-02-10,GOLDBEES,BUY,76.67,48.67,3732.5
2023-02-10,MAFANG,BUY,13.39,46.49,622.54
2023-02-17,ITBEES,SELL,44.28,32.41,1434.77
2023-02-17,PSUBNKBEES,BUY,2825.31,42.18,119203.06
2023-02-17,GOLDBEES,BUY,68.5,47.96,3286.19
2023-02-17,MAFANG,BUY,16.64,45.94,764.53
2023-02-24,GOLDBEES,SELL,59.09,47.77,2821.91
2023-02-24,ITBEES,BUY,33.44,31.77,1062.43
2023-02-24,PSUBNKBEES,BUY,113.25,40.11,4543.71
2023-02-24,MAFANG,BUY,29.15,44.91,1309.28
2023-03-03,ITBEES,SELL,3710.27,31.13,115480.12
2023-03-03,PSUBNKBEES,BUY,105.65,43.87,4635.92
2023-03-03,GOLDBEES,BUY,977.18,47.83,46752.03
2023-03-03,MAFANG,BUY,385.3,44.37,17100.53
2023-03-10,GOLDBEES,SELL,5398.16,47.42,255906.6
2023-03-10,MAFANG,BUY,5082.59,43.63,221813.65
2023-03-10,PSUBNKBEES,BUY,1907.14,42.79,81628.22
2023-03-17,MAFANG,SELL,5536.35,47.15,260963.82
2023-03-17,PSUBNKBEES,SELL,1998.36,40.81,81532.34
2023-03-17,PSUBNKBEES,BUY,0.0,40.83,0.0
2023-03-17,GOLDBEES,BUY,4288.8,49.76,213474.71
2023-03-17,MAFANG,BUY,0.0,47.17,0.0
2023-03-24,MAFANG,SELL,50.12,48.42,2426.27
2023-03-24,GOLDBEES,SELL,113.83,50.89,5791.14
2023-03-24,PSUBNKBEES,BUY,120.9,39.49,4775.65
2023-03-31,MAFANG,SELL,34.39,49.49,1701.66
2023-03-31,PSUBNKBEES,SELL,95.84,41.07,3935.1
2023-03-31,GOLDBEES,BUY,33.67,51.08,1720.36
2023-04-06,GOLDBEES,SELL,73.72,51.8,3817.61
2023-04-06,PSUBNKBEES,SELL,2978.05,41.4,123259.54
2023-04-06,BANKBEES,BUY,295.98,414.89,122837.65
2023-04-06,GOLDBEES,BUY,0.0,51.82,0.0
2023-04-06,MAFANG,BUY,47.21,48.78,2303.39
2023-04-13,BANKBEES,BUY,29.97,425.49,12754.4
2023-04-13,GOLDBEES,BUY,895.93,51.95,46557.67
2023-04-13,MAFANG,BUY,327.89,48.72,15979.71
2023-04-21,BANKBEES,SELL,1.99,425.55,845.16
2023-04-21,GOLDBEES,BUY,56.66,51.3,2907.73
2023-04-21,MAFANG,BUY,5.35,48.36,259.03
2023-04-28,GOLDBEES,SELL,8065.37,51.24,413143.36
2023-04-28,BANKBEES,SELL,323.96,436.51,141371.27
2023-04-28,PSUBNKBEES,BUY,5894.02,46.05,271496.31
2023-04-28,JUNIORBEES,BUY,810.73,418.47,339370.38
2023-04-28,MAFANG,BUY,1751.31,49.15,86102.66
2023-05-05,JUNIORBEES,SELL,7.12,423.48,3015.02
2023-05-05,PSUBNKBEES,BUY,25.55,46.01,1175.7
2023-05-05,MAFANG,BUY,15.45,49.14,759.25
2023-05-12,MAFANG,SELL,1112.32,52.42,58289.88
2023-05-12,PSUBNKBEES,SELL,5919.56,44.0,260389.75
2023-05-12,JUNIORBEES,SELL,163.96,431.02,70648.44
2023-05-12,BANKBEES,BUY,498.2,442.68,220607.27
2023-05-19,MAFANG,SELL,825.77,55.56,45865.06
2023-05-19,JUNIORBEES,SELL,118.51,428.67,50788.4
2023-05-19,BANKBEES,SELL,97.02,445.48,43206.31
2023-05-19,MAFANG,BUY,0.0,55.58,0.0
2023-05-26,MAFANG,SELL,21.08,56.43,1189.33
2023-05-26,JUNIORBEES,SELL,10.15,440.54,4470.34
2023-05-26,BANKBEES,SELL,401.18,446.06,178896.9
2023-05-26,ITBEES,BUY,5887.32,30.59,180124.34
2023-06-02,MAFANG,SELL,120.56,59.81,7208.01
2023-06-02,JUNIORBEES,SELL,2.44,447.9,1093.92
2023-06-02,ITBEES,BUY,41.66,30.75,1281.18
2023-06-02,JUNIORBEES,BUY,0.0,448.08,0.0
2023-06-09,MAFANG,SELL,38.54,60.64,2335.98
2023-06-09,JUNIORBEES,SELL,5.36,451.99,2423.42
2023-06-09,ITBEES,SELL,5928.98,29.73,176239.68
2023-06-09,BANKBEES,BUY,406.23,447.84,181981.69
2023-06-09,PSUBNKBEES,BUY,4046.51,44.96,181981.69
2023-06-16,MAFANG,SELL,121.19,64.54,7818.63
2023-06-16,JUNIORBEES,SELL,6.2,463.45,2871.26
2023-06-16,BANKBEES,SELL,406.23,446.82,181458.72
2023-06-16,PSUBNKBEES,BUY,58.98,44.9,2648.76
2023-06-23,PSUBNKBEES,SELL,8.92,44.49,396.87
2023-06-23,PHARMABEES,BUY,13668.87,13.33,182297.15
2023-06-23,PSUBNKBEES,BUY,0.0,44.51,0.0
2023-06-23,JUNIORBEES,BUY,5.92,453.2,2684.12
2023-06-23,MID150BEES,BUY,1701.97,133.85,227871.44
2023-06-23,MAFANG,BUY,66.21,62.13,4115.31
2023-06-30,JUNIORBEES,SELL,2.39,464.17,1107.42
2023-06-30,PSUBNKBEES,SELL,27.94,45.68,1275.82
2023-06-30,PHARMABEES,SELL,314.3,13.92,4372.87
2023-06-30,MID150BEES,SELL,1.87,136.65,255.51
2023-06-30,MAFANG,BUY,55.12,61.96,3416.49
2023-07-07,MAFANG,SELL,1.79,63.17,113.08
2023-07-07,PSUBNKBEES,SELL,246.79,49.56,12227.11
2023-07-07,PHARMABEES,BUY,225.87,13.95,3152.42
2023-07-07,JUNIORBEES,BUY,7.19,466.52,3355.2
2023-07-07,MID150BEES,BUY,16.54,137.98,2282.18
2023-07-14,MAFANG,SELL,61.37,65.18,3998.86
2023-07-14,PHARMABEES,SELL,66.99,14.11,944.75
2023-07-14,MID150BEES,SELL,5.01,139.22,697.55
2023-07-14,PSUBNKBEES,BUY,89.39,48.76,4359.98
2023-07-14,ITBEES,BUY,5878.45,32.43,190674.72
2023-07-14,JUNIORBEES,BUY,0.1,469.44,48.45
2023-07-21,PSUBNKBEES,SELL,134.03,50.74,6798.56
2023-07-21,PHARMABEES,SELL,265.83,14.47,3844.61
2023-07-21,MID150BEES,SELL,6.77,140.52,951.74
2023-07-21,ITBEES,SELL,5878.45,31.42,184667.38
2023-07-21,BANKBEES,BUY,408.79,468.78,191693.04
2023-07-21,JUNIORBEES,BUY,4.73,467.6,2210.6
2023-07-21,MAFANG,BUY,36.18,64.54,2335.55
2023-07-28,JUNIORBEES,SELL,3.25,477.73,1551.41
2023-07-28,PHARMABEES,SELL,439.6,15.2,6678.57
2023-07-28,MID150BEES,SELL,1.77,142.86,253.15
2023-07-28,PSUBNKBEES,BUY,26.65,51.19,1364.65
2023-07-28,BANKBEES,BUY,11.65,463.12,5398.44
2023-07-28,MAFANG,BUY,26.59,64.89,1726.2
2023-08-04,MAFANG,SELL,352.28,64.95,22872.86
2023-08-04,JUNIORBEES,SELL,68.8,475.04,32673.92
2023-08-04,PSUBNKBEES,SELL,402.11,49.21,19782.06
2023-08-04,PHARMABEES,SELL,1998.87,15.49,30947.03
2023-08-04,MID150BEES,SELL,252.48,144.25,36409.29
2023-08-04,BANKBEES,SELL,53.97,456.79,24647.41
2023-08-04,ITBEES,BUY,5181.28,31.97,165676.5
2023-08-11,BANKBEES,SELL,366.47,451.32,165346.39
2023-08-11,PHARMABEES,BUY,1643.44,15.61,25666.98
2023-08-11,PSUBNKBEES,BUY,439.13,50.62,22235.66
2023-08-11,ITBEES,BUY,814.54,32.43,26420.71
2023-08-11,JUNIORBEES,BUY,72.56,473.69,34383.44
2023-08-11,MID150BEES,BUY,220.87,145.4,32123.95
2023-08-11,MAFANG,BUY,410.1,63.2,25927.26
2023-08-18,PSUBNKBEES,SELL,83.12,51.18,4252.62
2023-08-18,PHARMABEES,SELL,50.3,15.51,779.69
2023-08-18,MID150BEES,SELL,14.57,145.09,2112.72
2023-08-18,ITBEES,SELL,25.63,32.21,825.39
2023-08-18,JUNIORBEES,BUY,4.81,464.4,2235.72
2023-08-18,MAFANG,BUY,98.37,60.33,5936.62
2023-08-25,MAFANG,SELL,404.33,61.73,24950.92
2023-08-25,JUNIORBEES,SELL,71.32,466.97,33293.73
2023-08-25,PSUBNKBEES,SELL,449.22,50.42,22642.69
2023-08-25,PHARMABEES,SELL,1468.5,15.26,22398.13
2023-08-25,MID150BEES,SELL,248.55,148.06,36789.98
2023-08-25,ITBEES,SELL,822.1,32.4,26630.91
2023-08-25,BANKBEES,BUY,366.19,450.72,165098.66
2023-09-01,MAFANG,SELL,55.66,64.23,3573.83
2023-09-01,JUNIORBEES,SELL,1.93,475.92,918.82
2023-09-01,PSUBNKBEES,SELL,3308.54,50.47,166931.64
2023-09-01,MID150BEES,SELL,8.49,151.16,1283.5
2023-09-01,ITBEES,SELL,28.19,33.06,931.88
2023-09-01,BANKBEES,SELL,366.19,452.71,165727.86
2023-09-01,PHARMABEES,BUY,168.75,15.25,2574.73
2023-09-08,JUNIORBEES,SELL,4.8,489.98,2349.32
2023-09-08,MID150BEES,SELL,31.66,157.51,4985.82
2023-09-08,ITBEES,SELL,58.68,34.06,1998.31
2023-09-08,PHARMABEES,BUY,36.69,15.48,568.3
2023-09-08,MAFANG,BUY,36.64,64.36,2358.89
2023-09-15,PHARMABEES,SELL,11139.24,15.81,176023.32
2023-09-15,ITBEES,BUY,659.23,35.08,23130.75
2023-09-15,PSUBNKBEES,BUY,3573.83,56.12,200627.67
2023-09-15,JUNIORBEES,BUY,72.97,489.13,35701.76
2023-09-15,MID150BEES,BUY,244.04,155.57,37976.34
2023-09-15,MAFANG,BUY,354.47,64.62,22913.9
2023-09-22,PSUBNKBEES,SELL,147.32,57.94,8532.85
2023-09-22,ITBEES,BUY,20.11,34.6,695.81
2023-09-22,JUNIORBEES,BUY,4.09,480.31,1963.64
2023-09-22,MID150BEES,BUY,4.44,153.56,682.59
2023-09-22,MAFANG,BUY,117.11,61.19,7168.6
2023-09-29,MID150BEES,SELL,1616.67,155.38,251121.02
2023-09-29,PSUBNKBEES,BUY,799.91,58.47,46785.99
2023-09-29,ITBEES,BUY,1636.94,33.5,54848.45
2023-09-29,PHARMABEES,BUY,15771.14,15.66,247099.6
2023-09-29,JUNIORBEES,BUY,127.99,479.03,61329.45
2023-09-29,MAFANG,BUY,638.08,61.45,39223.17
2023-10-06,MAFANG,SELL,26.08,61.95,1615.34
2023-10-06,ITBEES,SELL,126.79,34.0,4309.92
2023-10-06,PHARMABEES,SELL,15771.14,15.39,242596.53
2023-10-06,PSUBNKBEES,BUY,18.65,58.1,1083.93
2023-10-06,BANKBEES,BUY,544.49,452.76,246596.37
2023-10-06,JUNIORBEES,BUY,2.57,475.99,1225.31
2023-10-13,ITBEES,SELL,7250.7,33.45,242487.2
2023-10-13,BANKBEES,SELL,544.49,452.17,246126.75
2023-10-13,PSUBNKBEES,BUY,1190.46,56.14,66854.07
2023-10-13,JUNIORBEES,BUY,147.74,479.71,70895.36
2023-10-13,MAFANG,BUY,731.99,62.81,45991.72
2023-10-20,JUNIORBEES,SELL,1.09,473.35,514.08
2023-10-20,PSUBNKBEES,BUY,35.89,54.98,1973.81
2023-10-20,MAFANG,BUY,43.42,61.26,2660.95
2023-10-27,MAFANG,SELL,2045.19,59.21,121055.82
2023-10-27,JUNIORBEES,SELL,794.09,465.67,369672.39
2023-10-27,PSUBNKBEES,SELL,3254.65,54.67,177875.28
2023-10-27,GOLDBEES,BUY,7038.28,51.65,363638.41
2023-10-27,SILVERBEES,BUY,1726.55,70.18,121212.8
2023-10-27,LIQUIDBEES,BUY,397.42,914.72,363638.41
2023-11-03,MAFANG,SELL,80.3,62.16,4990.06
2023-11-03,PSUBNKBEES,SELL,35.14,56.03,1968.26
2023-11-03,PSUBNKBEES,BUY,0.0,56.05,0.0
2023-11-03,GOLDBEES,BUY,42.3,51.81,2192.33
2023-11-03,SILVERBEES,BUY,24.49,69.83,1710.44
2023-11-03,LIQUIDBEES,BUY,1.83,918.84,1679.04
2023-11-10,GOLDBEES,SELL,7080.58,51.3,363122.89
2023-11-10,SILVERBEES,SELL,1751.04,69.68,121968.87
2023-11-10,LIQUIDBEES,SELL,399.25,918.48,366590.88
2023-11-10,PHARMABEES,BUY,15255.41,15.75,240392.82
2023-11-10,PSUBNKBEES,BUY,2124.65,55.82,118636.24
2023-11-10,JUNIORBEES,BUY,618.76,485.49,300491.03
2023-11-10,MAFANG,BUY,1162.53,64.02,74450.59
2023-11-17,MAFANG,SELL,89.17,67.18,5988.34
2023-11-17,JUNIORBEES,SELL,3.8,498.1,1892.47
2023-11-17,PHARMABEES,BUY,6.05,16.06,97.17
2023-11-17,ITBEES,BUY,7211.55,33.98,245098.99
2023-11-17,PSUBNKBEES,BUY,46.6,56.31,2624.95
2023-11-17,MAFANG,BUY,0.0,67.2,0.0
2023-11-24,MAFANG,SELL,568.77,69.18,39333.5
2023-11-24,PSUBNKBEES,SELL,645.42,55.33,35699.73
2023-11-24,PHARMABEES,SELL,2604.4,16.21,42196.17
2023-11-24,JUNIORBEES,SELL,97.77,495.78,48459.19
2023-11-24,ITBEES,SELL,1161.1,33.9,39353.2
2023-11-24,PSUBNKBEES,BUY,0.0,55.35,0.0
2023-12-01,ITBEES,SELL,6050.45,34.41,208152.48
2023-12-01,PHARMABEES,BUY,2467.64,16.52,40785.88
2023-12-01,PSUBNKBEES,BUY,671.46,57.07,38332.75
2023-12-01,JUNIORBEES,BUY,88.61,515.66,45708.71
2023-12-01,MAFANG,BUY,562.32,68.65,38617.1
2023-12-08,MAFANG,SELL,437.07,68.5,29929.0
2023-12-08,PSUBNKBEES,SELL,872.25,60.86,53067.11
2023-12-08,PHARMABEES,SELL,2133.14,16.43,35030.0
2023-12-08,JUNIORBEES,SELL,109.76,537.78,59011.64
2023-12-08,BANKBEES,BUY,443.1,481.58,213451.33
2023-12-15,PHARMABEES,SELL,12991.56,16.37,212565.52
2023-12-15,PSUBNKBEES,BUY,561.18,64.15,36011.91
2023-12-15,ITBEES,BUY,6883.07,37.9,260930.07
2023-12-15,BANKBEES,BUY,89.49,489.98,43863.39
2023-12-15,JUNIORBEES,BUY,95.15,551.77,52518.0
2023-12-15,MAFANG,BUY,453.45,71.16,32278.88
2023-12-22,MAFANG,SELL,70.61,72.49,5116.71
2023-12-22,JUNIORBEES,SELL,4.74,552.34,2615.34
2023-12-22,ITBEES,SELL,8.02,37.69,302.3
2023-12-22,PSUBNKBEES,BUY,108.53,62.07,6738.46
2023-12-22,BANKBEES,BUY,3.32,483.7,1605.72
2023-12-29,PSUBNKBEES,SELL,34.22,63.44,2170.22
2023-12-29,JUNIORBEES,SELL,7.41,567.25,4203.81
2023-12-29,BANKBEES,SELL,2.19,492.33,1080.05
2023-12-29,ITBEES,BUY,159.66,37.37,5968.01
2023-12-29,BANKBEES,BUY,0.0,492.53,0.0
2023-12-29,MAFANG,BUY,20.36,73.02,1487.26
2024-01-05,PSUBNKBEES,SELL,86.29,64.79,5588.8
2024-01-05,JUNIORBEES,SELL,9.01,576.21,5191.01
2024-01-05,BANKBEES,SELL,533.72,490.55,261738.95
2024-01-05,PHARMABEES,BUY,14891.66,17.64,262820.22
2024-01-05,ITBEES,BUY,97.4,36.86,3591.03
2024-01-05,MAFANG,BUY,85.41,70.94,6061.3
