Symbol,As_Of,Catalyst,Score,Catalyst_Score,Alpha,Stage,JdK_RS_Ratio,JdK_RS_Momentum,RRG_Quadrant,RRG_Trajectory,RRG_Next,RRG_Arrow,RRG_Score,RRG_Tradeable,ML_Prob,Rel_Vol,RSI,VCP_Valid,VCP_Score,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL_pct,T1_pct,T2_pct,T1_R,T2_R,Regime,Counter_Trend,Suggested_Size,Swing_Pct_Current,Swing_Pct_Prev,IC_Ratio,Leg_Vel_Pct,Prev_Leg_Vel_Pct,Vel_Accel,EMA20_Dist_ATR,Active_Dir,Conviction,Combined_Score,Stale_Data
KPRMILL,2026-09-08,SWG-PB,35,35,25,2,108.42,97.97,WEAKENING,WEAKENING -> LAGGING,LAGGING,↙,0,False,61.2,0.83,51.8,False,50,1186.3,False,4,1135.0,3.28,6.57,13.14,2.0,4.0,BULL,False,5%,5.54,8.89,0.62,0.92,2.22,DOWN,-0.1,DOWN,5.0,42.5,False
